"Codigo";"UF";"Municipio";"Adequado_2000";"Adequado_2010";"Semi_2000";"Semi_2010";"Inadequado_2000";"Inadequado_2010";"Classe"
2905503;"BA";"Caldeirão Grande";28,78;7,21;32,89;68,65;38,33;24,14;"De 10 a 20 mil"
5002605;"MS";"Camapuã";25,64;48,31;44,79;31,63;29,57;20,06;"De 10 a 20 mil"
3300902;"RJ";"Cambuci";46,55;51,95;29,46;28,4;23,99;19,65;"De 10 a 20 mil"
3110707;"MG";"Cambuquira";67,51;73,81;15,8;17,38;16,68;8,81;"De 10 a 20 mil"
2603504;"PE";"Camocim de São Félix";21,72;69,8;59,02;22,96;19,27;7,24;"De 10 a 20 mil"
3110905;"MG";"Campanha";74,64;73,71;11,9;16,32;13,46;9,98;"De 10 a 20 mil"
2102556;"MA";"Campestre do Maranhão";4,22;1,19;78,49;91,19;17,3;7,62;"De 10 a 20 mil"
4103909;"PR";"Campina da Lagoa";1,6;1,98;73,03;79,98;25,37;18,04;"De 10 a 20 mil"
3111101;"MG";"Campina Verde";64,03;73,59;6,88;7,18;29,09;19,22;"De 10 a 20 mil"
5102603;"MT";"Campinápolis";2,47;6,77;43,79;51,96;53,74;41,27;"De 10 a 20 mil"
5204706;"GO";"Campinorte";0,4;23,35;71,41;65,34;28,19;11,31;"De 10 a 20 mil"
4203303;"SC";"Campo Alegre";39;54,52;43,47;43,34;17,53;2,14;"De 10 a 20 mil"
2516409;"PB";"Campo de Santana";6,6;10,56;48,38;60,05;45,02;29,39;"De 10 a 20 mil"
2801009;"SE";"Campo do Brito";6,79;13,98;55,65;78,23;37,55;7,79;"De 10 a 20 mil"
3111309;"MG";"Campo do Meio";86,48;85,78;2,44;5,78;11,08;8,44;"De 10 a 20 mil"
1100700;"RO";"Campo Novo de Rondônia";NA;0,22;17,51;45,97;82,49;53,81;"De 10 a 20 mil"
2402105;"RN";"Campo Redondo";30,82;40,68;26,46;21,49;42,72;37,83;"De 10 a 20 mil"
3111507;"MG";"Campos Altos";86;88,09;4,11;6,02;9,9;5,89;"De 10 a 20 mil"
5204904;"GO";"Campos Belos";2,51;47,91;83,96;47,16;13,53;4,93;"De 10 a 20 mil"
3509908;"SP";"Cananéia";74,46;71,95;18,81;22,37;6,73;5,67;"De 10 a 20 mil"
2701605;"AL";"Canapi";NA;2,82;23,71;34,56;76,29;62,62;"De 10 a 20 mil"
3111804;"MG";"Canápolis";78,39;86,66;6,69;3,93;14,92;9,41;"De 10 a 20 mil"
5102702;"MT";"Canarana";0,23;3,85;74,8;81,27;24,97;14,87;"De 10 a 20 mil"
3112000;"MG";"Candeias";54,38;66,81;12,66;13,71;32,96;19,48;"De 10 a 20 mil"
1100809;"RO";"Candeias do Jamari";32,24;4,13;56,3;58,68;11,46;37,19;"De 10 a 20 mil"
2906600;"BA";"Candiba";0,41;0,44;64,34;72,05;35,25;27,51;"De 10 a 20 mil"
4104402;"PR";"Cândido de Abreu";11,05;17,82;28,99;35,32;59,96;46,87;"De 10 a 20 mil"
2102606;"MA";"Cândido Mendes";3,75;9,72;13,46;38,7;82,79;51,58;"De 10 a 20 mil"
4104428;"PR";"Candói";2,42;17,88;37,63;44,01;59,95;38,11;"De 10 a 20 mil"
4203709;"SC";"Canelinha";51,15;46,12;39,86;51,39;8,99;2,49;"De 10 a 20 mil"
1400175;"RR";"Cantá";13,82;3,19;28,62;49,01;57,55;47,8;"De 10 a 20 mil"
3301108;"RJ";"Cantagalo";60,51;63,97;21,79;27,21;17,7;8,81;"De 10 a 20 mil"
4104451;"PR";"Cantagalo";8,68;27,93;55,71;51,04;35,61;21,02;"De 10 a 20 mil"
2906824;"BA";"Canudos";3,34;14,75;53,48;53,63;43,19;31,62;"De 10 a 20 mil"
1300904;"AM";"Canutama";NA;7,82;47,08;40,61;52,92;51,57;"De 10 a 20 mil"
4104501;"PR";"Capanema";6,36;27,81;60,45;63,11;33,19;9,08;"De 10 a 20 mil"
2701704;"AL";"Capela";32,6;42,55;32,6;39,01;34,8;18,43;"De 10 a 20 mil"
4304689;"RS";"Capela de Santana";23,37;27,79;74,04;71,16;2,59;1,05;"De 10 a 20 mil"
3510302;"SP";"Capela do Alto";60,48;61,81;35,13;36,35;4,39;1,83;"De 10 a 20 mil"
2906857;"BA";"Capela do Alto Alegre";21,8;30,01;39,54;51,32;38,66;18,67;"De 10 a 20 mil"
3112604;"MG";"Capinópolis";83,59;88,86;9,4;8,27;7,01;2,87;"De 10 a 20 mil"
2102754;"MA";"Capinzal do Norte";3,75;2,6;46,17;75,03;50,08;22,36;"De 10 a 20 mil"
2302909;"CE";"Capistrano";12,08;5,64;29,97;58,05;57,95;36,3;"De 10 a 20 mil"
2202406;"PI";"Capitão de Campos";1,61;3,72;49,49;61,76;48,9;34,53;"De 10 a 20 mil"
3112703;"MG";"Capitão Enéas";14,62;19,27;74,19;63,71;11,19;17,03;"De 10 a 20 mil"
4104600;"PR";"Capitão Leônidas Marques";7,34;4,97;67,46;87,26;25,2;7,78;"De 10 a 20 mil"
2603801;"PE";"Capoeiras";21,75;28,94;11,06;10,63;67,19;60,43;"De 10 a 20 mil"
1400209;"RR";"Caracaraí";36,34;52,52;35,34;16,97;28,32;30,5;"De 10 a 20 mil"
2202505;"PI";"Caracol";4,32;15,22;28,6;38,89;67,07;45,89;"De 10 a 20 mil"
2906899;"BA";"Caraíbas";0,14;3,65;11,27;29,89;88,59;66,46;"De 10 a 20 mil"
4104659;"PR";"Carambeí";40,76;63,65;49,3;28,76;9,95;7,58;"De 10 a 20 mil"
3300936;"RJ";"Carapebus";22,76;38,23;60,65;52,69;16,59;9,08;"De 10 a 20 mil"
2402303;"RN";"Caraúbas";2,27;11,93;64,81;69,55;32,92;18,51;"De 10 a 20 mil"
3510708;"SP";"Cardoso";79,16;81,93;17,81;14,66;3,03;3,41;"De 10 a 20 mil"
3301157;"RJ";"Cardoso Moreira";39,07;50,5;35,67;35,46;25,26;14,04;"De 10 a 20 mil"
2303105;"CE";"Cariré";1,82;5,17;45,61;71,27;52,57;23,56;"De 10 a 20 mil"
2303303;"CE";"Cariús";1,08;4,5;35,75;60,27;63,17;35,22;"De 10 a 20 mil"
5102793;"MT";"Carlinda";0,19;3,35;27,56;44,13;72,25;52,52;"De 10 a 20 mil"
4104709;"PR";"Carlópolis";51,81;64,66;15,79;14,82;32,4;20,52;"De 10 a 20 mil"
3301207;"RJ";"Carmo";38,74;70,3;51,69;25,74;9,58;3,95;"De 10 a 20 mil"
3113909;"MG";"Carmo da Cachoeira";63,33;76,11;10,19;8,97;26,48;14,92;"De 10 a 20 mil"
3114006;"MG";"Carmo da Mata";68,58;78,32;8,93;10,53;22,49;11,15;"De 10 a 20 mil"
3114105;"MG";"Carmo de Minas";59,43;68,1;30,12;23,52;10,46;8,38;"De 10 a 20 mil"
2801504;"SE";"Carmópolis";45,11;81,59;50,52;17,99;4,37;0,43;"De 10 a 20 mil"
3114501;"MG";"Carmópolis de Minas";57,99;70,65;15,41;18,74;26,59;10,61;"De 10 a 20 mil"
2603900;"PE";"Carnaíba";26,66;37,01;24,91;20,33;48,43;42,66;"De 10 a 20 mil"
2303402;"CE";"Carnaubal";0,14;2,41;58,79;71,02;41,07;26,58;"De 10 a 20 mil"
2603926;"PE";"Carnaubeira da Penha";NA;9,71;13,64;15,3;86,36;74,99;"De 10 a 20 mil"
2604155;"PE";"Casinhas";0,13;8,6;16,28;20,11;83,59;71,29;"De 10 a 20 mil"
3115102;"MG";"Cássia";79,49;80,6;11,82;12,79;8,69;6,6;"De 10 a 20 mil"
2202604;"PI";"Castelo do Piauí";36,57;13,73;24,32;57,64;39,11;28,62;"De 10 a 20 mil"
3511003;"SP";"Castilho";70,65;71,95;15,35;16,34;14;11,71;"De 10 a 20 mil"
4105003;"PR";"Catanduvas";12,48;3,52;50,68;65,22;36,84;31,26;"De 10 a 20 mil"
2303600;"CE";"Catarina";1,05;18,29;45,2;39,68;53,75;42,03;"De 10 a 20 mil"
2103109;"MA";"Cedral";0,15;0,73;63,66;88,68;36,19;10,59;"De 10 a 20 mil"
2604304;"PE";"Cedro";31,5;55,01;31,89;10,45;36,6;34,54;"De 10 a 20 mil"
4105102;"PR";"Centenário do Sul";2,36;6,67;84,25;84,2;13,39;9,13;"De 10 a 20 mil"
2907608;"BA";"Central";0,35;6,03;64,46;82,32;35,19;11,64;"De 10 a 20 mil"
3115805;"MG";"Centralina";75,09;34,88;21,12;60,18;3,8;4,94;"De 10 a 20 mil"
2103158;"MA";"Centro do Guilherme";0,09;2,66;8,61;55,3;91,31;42,04;"De 10 a 20 mil"
2103174;"MA";"Centro Novo do Maranhão";NA;1,34;3,27;43,49;96,73;55,17;"De 10 a 20 mil"
1100056;"RO";"Cerejeiras";0,5;5,7;59,58;74,33;39,92;19,97;"De 10 a 20 mil"
3511409;"SP";"Cerqueira César";83,37;89,21;6,35;5,69;10,28;5,1;"De 10 a 20 mil"
4105201;"PR";"Cerro Azul";22,06;32,78;26,1;33,8;51,84;33,42;"De 10 a 20 mil"
2402709;"RN";"Cerro Corá";0,7;4,03;45,15;64,84;54,15;31,13;"De 10 a 20 mil"
4305173;"RS";"Cerro Grande do Sul";17,93;15,84;30,54;48,93;51,53;35,22;"De 10 a 20 mil"
4305207;"RS";"Cerro Largo";31,75;41,44;65,11;58,15;3,14;0,41;"De 10 a 20 mil"
3511607;"SP";"Cesário Lange";62,62;66,7;25,6;30,99;11,78;2,3;"De 10 a 20 mil"
4105300;"PR";"Céu Azul";21,75;46,77;54,09;39,76;24,16;13,47;"De 10 a 20 mil"
2604403;"PE";"Chã de Alegria";8,76;16,34;61,53;66,79;29,71;16,86;"De 10 a 20 mil"
3116100;"MG";"Chapada do Norte";14,51;17,67;28,63;31,39;56,87;50,95;"De 10 a 20 mil"
5103007;"MT";"Chapada dos Guimarães";11,52;21,98;45,51;53,23;42,97;24,79;"De 10 a 20 mil"
3116159;"MG";"Chapada Gaúcha";16,58;14,44;32,07;48,09;51,36;37,47;"De 10 a 20 mil"
5002951;"MS";"Chapadão do Sul";0,73;38,53;77,04;53,74;22,24;7,73;"De 10 a 20 mil"
3511706;"SP";"Charqueada";83,36;86,22;12,74;12,33;3,9;1,45;"De 10 a 20 mil"
2303907;"CE";"Chaval";0,62;6,72;30,63;66,01;68,76;27,27;"De 10 a 20 mil"
3557204;"SP";"Chavantes";85,74;90,97;8,43;7,23;5,82;1,81;"De 10 a 20 mil"
4105409;"PR";"Chopinzinho";27,4;36,25;31,3;35,72;41,3;28,04;"De 10 a 20 mil"
2303931;"CE";"Choró";1,01;3,67;18,84;36,21;80,16;60,13;"De 10 a 20 mil"
2303956;"CE";"Chorozinho";0,07;1,14;39,93;68,49;60;30,37;"De 10 a 20 mil"
2907707;"BA";"Chorrochó";0,09;24,94;45,62;29,21;54,29;45,86;"De 10 a 20 mil"
4105607;"PR";"Cidade Gaúcha";31,77;66,22;57,17;26,76;11,07;7,01;"De 10 a 20 mil"
2103257;"MA";"Cidelândia";0,04;0,43;48,16;78,66;51,8;20,91;"De 10 a 20 mil"
4305454;"RS";"Cidreira";70,88;42,69;28,22;56,35;0,9;0,95;"De 10 a 20 mil"
2907905;"BA";"Cipó";0,06;5,75;73,19;75,7;26,75;18,55;"De 10 a 20 mil"
5103056;"MT";"Cláudia";2,62;17,47;77,57;61,23;19,81;21,3;"De 10 a 20 mil"
4105706;"PR";"Clevelândia";39,21;60,66;44,7;31,79;16,09;7,55;"De 10 a 20 mil"
4204251;"SC";"Cocal do Sul";76,63;63,63;22,01;35,68;1,36;0,69;"De 10 a 20 mil"
5205513;"GO";"Cocalzinho de Goiás";1,05;8,4;61,16;74,2;37,79;17,39;"De 10 a 20 mil"
2908101;"BA";"Cocos";0,22;0,43;49,18;59,69;50,6;39,88;"De 10 a 20 mil"
2702009;"AL";"Coité do Nóia";0,04;1,07;24,47;38,72;75,49;60,21;"De 10 a 20 mil"
1502608;"PA";"Colares";5,47;1,33;50,44;78,79;44,08;19,88;"De 10 a 20 mil"
3512001;"SP";"Colina";87,35;91,44;5,9;5,4;6,75;3,16;"De 10 a 20 mil"
1100064;"RO";"Colorado do Oeste";0,7;2,95;53,74;70,21;45,56;26,83;"De 10 a 20 mil"
5103304;"MT";"Comodoro";12,64;17,14;50,45;56,02;36,91;26,84;"De 10 a 20 mil"
2504405;"PB";"Conceição";5,15;19,89;54,92;48,69;39,93;31,42;"De 10 a 20 mil"
2908309;"BA";"Conceição do Almeida";2,91;19,33;40,38;47,75;56,71;32,92;"De 10 a 20 mil"
3201704;"ES";"Conceição do Castelo";19,23;37,33;38,49;40,77;42,29;21,9;"De 10 a 20 mil"
2103554;"MA";"Conceição do Lago-Açu";NA;1,95;48,73;53,97;51,27;44,09;"De 10 a 20 mil"
3117504;"MG";"Conceição do Mato Dentro";30,99;41,56;31,83;29,06;37,18;29,38;"De 10 a 20 mil"
3117702;"MG";"Conceição do Rio Verde";79,68;84,73;8,11;9,08;12,2;6,19;"De 10 a 20 mil"
3117801;"MG";"Conceição dos Ouros";70,78;72,18;8,74;22,02;20,48;5,8;"De 10 a 20 mil"
3512308;"SP";"Conchas";74,28;76,66;16,54;19,1;9,18;4,24;"De 10 a 20 mil"
2908705;"BA";"Condeúba";0,95;5,17;39,44;60,7;59,61;34,13;"De 10 a 20 mil"
3117900;"MG";"Congonhal";68,25;71,63;3,56;9,75;28,19;18,62;"De 10 a 20 mil"
4106209;"PR";"Contenda";15,76;27,3;47,92;52,3;36,32;20,4;"De 10 a 20 mil"
4106308;"PR";"Corbélia";25,85;46,18;54,84;42,2;19,31;11,62;"De 10 a 20 mil"
2504801;"PB";"Coremas";35,26;52,54;33,24;32,43;31,5;15,03;"De 10 a 20 mil"
2909109;"BA";"Coribe";0,71;1,21;63,07;79,82;36,22;18,97;"De 10 a 20 mil"
3119203;"MG";"Coroaci";27,41;40,35;21,54;23,2;51,05;36,44;"De 10 a 20 mil"
4204400;"SC";"Coronel Freitas";29,5;42,57;47,27;46;23,23;11,44;"De 10 a 20 mil"
2909208;"BA";"Coronel João Sá";4,58;26,73;30,04;30,77;65,38;42,5;"De 10 a 20 mil"
5003157;"MS";"Coronel Sapucaia";3,59;22,77;64,71;65,39;31,7;11,84;"De 10 a 20 mil"
4204558;"SC";"Correia Pinto";60,39;61,97;20,19;30,65;19,41;7,38;"De 10 a 20 mil"
2604700;"PE";"Correntes";26,77;37,44;43,19;35,1;30,03;27,46;"De 10 a 20 mil"
2604809;"PE";"Cortês";33,16;51,08;48,91;30,26;17,93;18,65;"De 10 a 20 mil"
5205802;"GO";"Corumbá de Goiás";5,69;22,41;50,04;43,34;44,27;34,25;"De 10 a 20 mil"
4204509;"SC";"Corupá";62,55;57,13;32,5;39,6;4,94;3,27;"De 10 a 20 mil"
1100080;"RO";"Costa Marques";7,12;2,08;37,37;59,36;55,51;38,56;"De 10 a 20 mil"
5003256;"MS";"Costa Rica";7,92;41,91;71,06;50,66;21,02;7,43;"De 10 a 20 mil"
2909406;"BA";"Cotegipe";0,11;0,64;55,86;63,39;44,03;35,96;"De 10 a 20 mil"
5103379;"MT";"Cotriguaçu";0,05;0,67;38,88;40,38;61,06;58,95;"De 10 a 20 mil"
4306007;"RS";"Crissiumal";4,94;12,97;46,54;72,42;48,52;14,61;"De 10 a 20 mil"
3120201;"MG";"Cristais";62,23;76,65;8,72;5,83;29,05;17,52;"De 10 a 20 mil"
3120508;"MG";"Cristina";40,76;51,31;31,1;29,26;28,14;19,43;"De 10 a 20 mil"
2801702;"SE";"Cristinápolis";1,91;1,35;53,32;72,51;44,77;26,14;"De 10 a 20 mil"
2909703;"BA";"Cristópolis";0,32;4,7;65,58;80,59;34,1;14,72;"De 10 a 20 mil"
5206404;"GO";"Crixás";3,99;12,6;65,7;62,5;30,31;24,9;"De 10 a 20 mil"
2304236;"CE";"Croatá";6,97;21,56;39,38;73,93;53,65;4,51;"De 10 a 20 mil"
2504900;"PB";"Cruz do Espírito Santo";9,54;15;35,05;50,68;55,42;34,33;"De 10 a 20 mil"
4106803;"PR";"Cruz Machado";10,89;20,01;20,5;39,23;68,62;40,76;"De 10 a 20 mil"
4306205;"RS";"Cruzeiro do Sul";38,7;28,94;45,81;69,61;15,49;1,45;"De 10 a 20 mil"
3120805;"MG";"Cruzília";83,09;87,01;5,29;6,09;11,61;6,9;"De 10 a 20 mil"
2505105;"PB";"Cuité";12,51;14,89;50,44;54,81;37,05;30,29;"De 10 a 20 mil"
1100940;"RO";"Cujubim";0,74;1,72;35,98;60,27;63,28;38,01;"De 10 a 20 mil"
2604908;"PE";"Cumaru";3,73;14,86;30,87;39,82;65,4;45,32;"De 10 a 20 mil"
1502764;"PA";"Cumaru do Norte";2,84;0,95;54,17;36,59;42,99;62,46;"De 10 a 20 mil"
4204707;"SC";"Cunha Porã";11,36;22,44;45,85;52,5;42,79;25,06;"De 10 a 20 mil"
2203206;"PI";"Curimatá";29,06;3,45;29,93;68,35;41,01;28,2;"De 10 a 20 mil"
1502772;"PA";"Curionópolis";1,21;1,3;47,5;58,26;51,29;40,44;"De 10 a 20 mil"
4107009;"PR";"Curiúva";0,72;3,99;65,24;75,61;34,05;20,41;"De 10 a 20 mil"
1502855;"PA";"Curuá";NA;0,08;35,6;71,56;64,4;28,36;"De 10 a 20 mil"
2910008;"BA";"Dário Meira";19,15;38,54;28,33;31,17;52,52;30,29;"De 10 a 20 mil"
2103752;"MA";"Davinópolis";0,04;10,91;61,39;76,07;38,57;13,02;"De 10 a 20 mil"
2203305;"PI";"Demerval Lobão";7,44;1,58;70,46;79,77;22,09;18,65;"De 10 a 20 mil"
5003454;"MS";"Deodápolis";0,35;0,79;74,15;82,15;25,5;17,06;"De 10 a 20 mil"
1707009;"TO";"Dianópolis";5,07;12,84;75,97;76,06;18,96;11,1;"De 10 a 20 mil"
4205001;"SC";"Dionísio Cerqueira";18,4;35,61;44,27;45,73;37,33;18,66;"De 10 a 20 mil"
3122009;"MG";"Divino";45,34;51,19;10,67;15,19;43,98;33,61;"De 10 a 20 mil"
3513900;"SP";"Divinolândia";57,62;62,32;8,88;21,02;33,5;16,66;"De 10 a 20 mil"
5003488;"MS";"Dois Irmãos do Buriti";0,13;1,04;46,9;81,27;52,97;17,7;"De 10 a 20 mil"
2702504;"AL";"Dois Riachos";0,08;0,48;43,56;52,85;56,36;46,67;"De 10 a 20 mil"
2910107;"BA";"Dom Basílio";0,13;0,07;48,95;59,31;50,92;40,63;"De 10 a 20 mil"
4306502;"RS";"Dom Feliciano";13,81;13,52;8,83;39,33;77,36;47,15;"De 10 a 20 mil"
2505709;"PB";"Dona Inês";5,81;13,29;35,1;40,26;59,09;46,45;"De 10 a 20 mil"
3123205;"MG";"Dores do Indaiá";70,8;88,2;21,77;7,11;7,43;4,69;"De 10 a 20 mil"
2605152;"PE";"Dormentes";1,16;26,63;34,44;51,44;64,4;21,93;"De 10 a 20 mil"
3514502;"SP";"Duartina";85,75;89,18;10,11;6,53;4,13;4,29;"De 10 a 20 mil"
3301603;"RJ";"Duas Barras";31,45;26,92;49,04;69,19;19,51;3,89;"De 10 a 20 mil"
2103901;"MA";"Duque Bacelar";NA;19,53;29,53;36,84;70,47;43,63;"De 10 a 20 mil"
5207402;"GO";"Edéia";3,57;15,12;75,58;74,53;20,85;10,35;"De 10 a 20 mil"
3514809;"SP";"Eldorado";45,07;48,07;27,28;36,9;27,65;15,03;"De 10 a 20 mil"
5003751;"MS";"Eldorado";0,93;7,6;76,37;81,3;22,7;11,1;"De 10 a 20 mil"
2203503;"PI";"Elesbão Veloso";0,29;41,88;67,89;41,67;31,82;16,44;"De 10 a 20 mil"
3514908;"SP";"Elias Fausto";69,93;78,5;13,39;18,04;16,68;3,46;"De 10 a 20 mil"
4107504;"PR";"Engenheiro Beltrão";27,77;16,57;60,07;75,94;12,17;7,49;"De 10 a 20 mil"
3123700;"MG";"Engenheiro Caldas";42,41;58,73;36,95;30,89;20,64;10,38;"De 10 a 20 mil"
3515152;"SP";"Engenheiro Coelho";67,61;72,83;17,86;23,3;14,53;3,87;"De 10 a 20 mil"
3301801;"RJ";"Engenheiro Paulo de Frontin";18,12;28,79;75,05;70,71;6,84;0,5;"De 10 a 20 mil"
3123908;"MG";"Entre Rios de Minas";57;64,18;14,59;17,01;28,41;18,81;"De 10 a 20 mil"
1301506;"AM";"Envira";1,84;1,09;27,1;64,79;71,06;34,11;"De 10 a 20 mil"
1200252;"AC";"Epitaciolândia";9,35;17,22;49,43;55,39;41,22;27,4;"De 10 a 20 mil"
2900504;"BA";"Érico Cardoso";1,03;0,26;58,53;77,15;40,44;22,59;"De 10 a 20 mil"
3124005;"MG";"Ervália";39,41;48,52;15,95;20,19;44,64;31,28;"De 10 a 20 mil"
2104008;"MA";"Esperantinópolis";2,96;11,4;51,92;66,2;45,13;22,4;"De 10 a 20 mil"
2403509;"RN";"Espírito Santo";11,1;15,56;50,17;74;38,74;10,44;"De 10 a 20 mil"
4307500;"RS";"Espumoso";13,65;47,03;48,46;45,22;37,89;7,76;"De 10 a 20 mil"
3124500;"MG";"Estiva";46,2;47,11;12,93;36,61;40,87;16,29;"De 10 a 20 mil"
3557303;"SP";"Estiva Gerbi";87,32;86,84;5,51;9,48;7,17;3,68;"De 10 a 20 mil"
2702553;"AL";"Estrela de Alagoas";0,41;2,88;26,34;37,58;73,25;59,54;"De 10 a 20 mil"
3124906;"MG";"Eugenópolis";50,53;65,33;16,37;16,83;33,1;17,84;"De 10 a 20 mil"
2506103;"PB";"Fagundes";3,21;10,44;38,65;40,18;58,14;49,38;"De 10 a 20 mil"
2304301;"CE";"Farias Brito";0,87;8,71;50,36;63,9;48,77;27,39;"De 10 a 20 mil"
3515400;"SP";"Fartura";74,69;80,6;9,37;14,95;15,94;4,45;"De 10 a 20 mil"
2910750;"BA";"Fátima";17,89;37,78;30,08;44,33;52,02;17,89;"De 10 a 20 mil"
5003801;"MS";"Fátima do Sul";6,09;11,1;78,09;78,78;15,82;10,13;"De 10 a 20 mil"
4107603;"PR";"Faxinal";17,73;17;63,1;72,92;19,16;10,08;"De 10 a 20 mil"
4205308;"SC";"Faxinal dos Guedes";37,91;59;38,16;36,72;23,93;4,28;"De 10 a 20 mil"
3125705;"MG";"Felixlândia";17,54;13,3;57,32;70,16;25,13;16,55;"De 10 a 20 mil"
4308102;"RS";"Feliz";43,86;57,41;50,67;41,75;5,47;0,84;"De 10 a 20 mil"
5103700;"MT";"Feliz Natal";0,43;5,54;49,06;71,7;50,52;22,76;"De 10 a 20 mil"
2605509;"PE";"Ferreiros";35,59;46,39;35,47;42,34;28,94;11,27;"De 10 a 20 mil"
3125903;"MG";"Ferros";8,6;17,38;35,57;28,44;55,83;54,17;"De 10 a 20 mil"
3125952;"MG";"Fervedouro";31,11;37,51;13,26;15,65;55,63;46,83;"De 10 a 20 mil"
2910859;"BA";"Filadélfia";1;8,5;45,94;72,35;53,06;19,15;"De 10 a 20 mil"
5207808;"GO";"Firminópolis";0,75;18,42;80,73;63,6;18,53;17,98;"De 10 a 20 mil"
2702801;"AL";"Flexeiras";15,89;45,55;44,86;25,89;39,26;28,56;"De 10 a 20 mil"
5207907;"GO";"Flores de Goiás";0,83;8,91;43,54;36,52;55,63;54,57;"De 10 a 20 mil"
2911006;"BA";"Floresta Azul";51,27;67,43;23,82;17,19;24,91;15,38;"De 10 a 20 mil"
1503044;"PA";"Floresta do Araguaia";NA;NA;19,04;29,93;80,96;70,07;"De 10 a 20 mil"
4108007;"PR";"Florestópolis";3,2;70,47;84,47;28,33;12,32;1,2;"De 10 a 20 mil"
3516002;"SP";"Flórida Paulista";76,32;88,47;18,64;4,45;5,04;7,08;"De 10 a 20 mil"
4308300;"RS";"Fontoura Xavier";2,49;1,57;32;54,77;65,51;43,66;"De 10 a 20 mil"
2104099;"MA";"Formosa da Serra Negra";0,04;0,77;12,86;41,11;87,1;58,12;"De 10 a 20 mil"
1708205;"TO";"Formoso do Araguaia";3,65;11,06;59,75;66,77;36,6;22,17;"De 10 a 20 mil"
2104107;"MA";"Fortaleza dos Nogueiras";0,14;0,53;50,82;63,96;49,04;35,51;"De 10 a 20 mil"
2304459;"CE";"Fortim";0,43;1,06;50,69;79,89;48,88;19,05;"De 10 a 20 mil"
2104206;"MA";"Fortuna";10,78;2,39;56,33;69,18;32,89;28,43;"De 10 a 20 mil"
3126505;"MG";"Francisco Badaró";0,8;5,52;67,23;72,58;31,98;21,9;"De 10 a 20 mil"
2304509;"CE";"Frecheirinha";2,17;12,33;52,86;62,44;44,98;25,23;"De 10 a 20 mil"
2605806;"PE";"Frei Miguelinho";NA;9,57;25,71;48,41;74,29;42,03;"De 10 a 20 mil"
2802304;"SE";"Frei Paulo";1,56;9,03;79,96;81,38;18,48;9,59;"De 10 a 20 mil"
3127008;"MG";"Fronteira";79,64;87,23;11,38;11,98;8,97;0,79;"De 10 a 20 mil"
2204303;"PI";"Fronteiras";9,86;41;43,87;25,99;46,27;33,01;"De 10 a 20 mil"
3202207;"ES";"Fundão";35,2;35,8;50,08;54,07;14,72;10,13;"De 10 a 20 mil"
2802403;"SE";"Gararu";11,15;17,88;44,6;60,03;44,26;22,08;"De 10 a 20 mil"
4205704;"SC";"Garopaba";26,23;37,95;66,21;61,55;7,56;0,51;"De 10 a 20 mil"
4205803;"SC";"Garuva";45,33;44,12;51,09;55,02;3,58;0,85;"De 10 a 20 mil"
4108502;"PR";"General Carneiro";22,84;40,79;56,07;52,04;21,08;7,17;"De 10 a 20 mil"
3516903;"SP";"General Salgado";76,23;86,69;16,51;6,71;7,26;6,6;"De 10 a 20 mil"
2911303;"BA";"Gentio do Ouro";0,17;0,17;73,26;77,45;26,57;22,38;"De 10 a 20 mil"
3517000;"SP";"Getulina";74,48;83,08;14,81;7,64;10,7;9,29;"De 10 a 20 mil"
4308904;"RS";"Getúlio Vargas";43,48;55,45;45,18;36,88;11,34;7,67;"De 10 a 20 mil"
2204402;"PI";"Gilbués";11,32;1,45;30,09;53,04;58,59;45,51;"De 10 a 20 mil"
4309001;"RS";"Giruá";1,13;12;77,7;72,59;21,17;15,4;"De 10 a 20 mil"
2911402;"BA";"Glória";12,2;14,55;46,76;47,29;41,05;38,16;"De 10 a 20 mil"
2104305;"MA";"Godofredo Viana";4,96;10,54;27,64;49,01;67,4;40,45;"De 10 a 20 mil"
5208400;"GO";"Goianápolis";0,43;9,66;90,65;85,7;8,93;4,64;"De 10 a 20 mil"
1709005;"TO";"Goiatins";10,81;1,3;42,08;64,25;47,11;34,45;"De 10 a 20 mil"
2104404;"MA";"Gonçalves Dias";9,67;2,68;36,38;77,21;53,95;20,11;"De 10 a 20 mil"
3127602;"MG";"Gouveia";55,88;66,34;21,33;27,2;22,79;6,46;"De 10 a 20 mil"
2104503;"MA";"Governador Archer";1,75;6,05;49,46;82,03;48,79;11,91;"De 10 a 20 mil"
4206009;"SC";"Governador Celso Ramos";58,38;68,59;41,26;31,24;0,36;0,17;"De 10 a 20 mil"
2404309;"RN";"Governador Dix-Sept Rosado";0,07;14,11;38,79;58,65;61,14;27,24;"De 10 a 20 mil"
2104552;"MA";"Governador Edison Lobão";5,12;22,73;61,28;64,22;33,6;13,05;"De 10 a 20 mil"
2104602;"MA";"Governador Eugênio Barros";6,97;0,63;46,56;89,18;46,47;10,18;"De 10 a 20 mil"
1101005;"RO";"Governador Jorge Teixeira";NA;0,37;9,3;44,56;90,7;55,07;"De 10 a 20 mil"
3202256;"ES";"Governador Lindenberg";NA;32,45;NA;27,06;NA;40,49;"De 10 a 20 mil"
2911600;"BA";"Governador Mangabeira";0,7;5,74;39,65;50,96;59,65;43,3;"De 10 a 20 mil"
