"Codigo";"UF";"Municipio";"Pop15";"Taxa";"Pop15-24";"Taxa15-24";"Pop25-39";"Taxa25-39";"Pop40-59";"Taxa40-59";"Pop60+";"Taxa60+";"Classe"
3121803;"MG";"Dionísio";805;11,63;28;1,88;84;4,36;280;13,09;413;30,08;"De 5 a 10 mil"
2203354;"PI";"Dirceu Arcoverde";1423;28,81;98;7,75;320;21,96;485;35,71;520;60,54;"De 5 a 10 mil"
3122207;"MG";"Divinolândia de Minas";721;13,89;27;1,85;99;7,16;254;17;341;40,02;"De 5 a 10 mil"
1707108;"TO";"Divinópolis do Tocantins";757;16,43;22;2,04;92;6,6;293;21,03;350;46,98;"De 5 a 10 mil"
3122355;"MG";"Divisa Alegre";908;22,22;38;3,29;170;12,95;355;32,45;345;65,59;"De 5 a 10 mil"
3122405;"MG";"Divisa Nova";603;13,91;21;2,09;104;8,39;215;16,6;263;33,08;"De 5 a 10 mil"
3122454;"MG";"Divisópolis";1719;25,61;48;2,71;271;13,15;705;38,05;695;67,54;"De 5 a 10 mil"
3514007;"SP";"Dobrada";899;15,11;61;3,92;236;11,34;326;20,48;276;38,44;"De 5 a 10 mil"
1707207;"TO";"Dois Irmãos do Tocantins";918;17,5;21;2,06;134;8,08;358;20,75;405;47,93;"De 5 a 10 mil"
5103601;"MT";"Dom Aquino";877;14,01;25;1,91;99;5,16;310;16,19;443;39,66;"De 5 a 10 mil"
3122504;"MG";"Dom Cavati";505;12,49;7;0,85;36;3,47;143;11,47;319;34,19;"De 5 a 10 mil"
2203404;"PI";"Dom Expedito Lopes";1333;26,7;63;5,22;214;14,02;564;37,4;492;65,43;"De 5 a 10 mil"
2203453;"PI";"Dom Inocêncio";1709;25,05;44;2,69;244;11,83;655;33,96;766;63,94;"De 5 a 10 mil"
3122702;"MG";"Dom Silvério";420;9,94;8;1,08;33;3,16;127;8,87;252;24,85;"De 5 a 10 mil"
3122900;"MG";"Dona Eusébia";403;8,59;9;0,87;64;4,65;133;8,72;197;26,13;"De 5 a 10 mil"
3123007;"MG";"Dores de Campos";525;7,09;18;1,2;74;3,44;224;8,67;209;17,97;"De 5 a 10 mil"
3123106;"MG";"Dores de Guanhães";753;19,24;24;2,73;101;9,58;242;19,95;386;50,39;"De 5 a 10 mil"
3202009;"ES";"Dores do Rio Preto";846;17,59;34;3,03;144;9,68;342;22,68;326;46,97;"De 5 a 10 mil"
4107256;"PR";"Douradina";558;9,54;20;1,62;57;3,17;180;9,72;301;31,03;"De 5 a 10 mil"
5003504;"MS";"Douradina";412;10,46;8;0,86;31;2,64;155;12,69;218;35,56;"De 5 a 10 mil"
3514304;"SP";"Dourado";543;7,76;20;1,4;58;2,94;136;6,1;329;24,07;"De 5 a 10 mil"
4107306;"PR";"Doutor Camargo";421;8,78;10;1,09;31;2,71;128;7,61;252;24,05;"De 5 a 10 mil"
4306734;"RS";"Doutor Maurício Cardoso";279;6,29;13;1,72;24;2,7;89;5,3;153;13,72;"De 5 a 10 mil"
2403202;"RN";"Doutor Severiano";1197;24,76;51;4,03;216;15,66;448;32,65;482;59;"De 5 a 10 mil"
4128633;"PR";"Doutor Ulysses";694;17,34;24;2,27;103;8,46;247;21,7;320;54,24;"De 5 a 10 mil"
5207253;"GO";"Doverlândia";912;15,02;15;1,19;131;6,74;371;19,06;395;42,8;"De 5 a 10 mil"
3514601;"SP";"Dumont";467;7,36;37;2,41;98;4,74;121;6,3;211;25,83;"De 5 a 10 mil"
3123528;"MG";"Durandé";961;17,85;36;2,59;171;10,31;394;24,8;360;48,32;"De 5 a 10 mil"
3514700;"SP";"Echaporã";484;9,8;11;1,03;43;3,23;125;7,99;305;31,19;"De 5 a 10 mil"
2910305;"BA";"Elísio Medrado";1563;25,43;46;3,4;235;13,56;554;31,09;728;56,88;"De 5 a 10 mil"
2403301;"RN";"Encanto";946;24,28;41;4,15;141;13,19;382;33,96;382;53,58;"De 5 a 10 mil"
4107405;"PR";"Enéas Marques";412;8,77;12;1,21;29;2,37;173;10,18;198;25,1;"De 5 a 10 mil"
3123809;"MG";"Engenheiro Navarro";926;17,48;26;1,99;95;6,05;364;22,43;441;55,19;"De 5 a 10 mil"
3123858;"MG";"Entre Folhas";567;14,28;13;1,5;57;5,09;195;16,04;302;39,32;"De 5 a 10 mil"
4306932;"RS";"Entre-Ijuís";436;6,09;4;0,31;49;2,85;130;4,98;253;16,31;"De 5 a 10 mil"
2403400;"RN";"Equador";974;22,82;44;4,01;202;15,13;346;31,03;382;52,91;"De 5 a 10 mil"
2304277;"CE";"Ererê";1579;30,73;109;8,25;339;22,5;607;43,39;524;57,52;"De 5 a 10 mil"
4307203;"RS";"Erval Grande";486;11,79;10;1,16;36;3,9;164;11,17;276;31,65;"De 5 a 10 mil"
4307302;"RS";"Erval Seco";704;11,64;40;3,27;82;5,46;254;12,03;328;27,09;"De 5 a 10 mil"
1707405;"TO";"Esperantina";1384;22,67;65;3,42;267;13,57;550;36,45;502;69,15;"De 5 a 10 mil"
4307559;"RS";"Estação";170;3,48;14;1,42;17;1,34;46;2,75;93;9,72;"De 5 a 10 mil"
3124807;"MG";"Estrela do Sul";658;11,34;26;2,04;113;6,71;229;11,96;290;30,98;"De 5 a 10 mil"
3515202;"SP";"Estrela d'Oeste";550;8,21;9;0,71;42;2,15;136;6,25;363;27,97;"De 5 a 10 mil"
3515350;"SP";"Euclides da Cunha Paulista";984;13,78;26;1,53;89;4,16;348;15,85;521;46,85;"De 5 a 10 mil"
5207535;"GO";"Faina";994;18,43;10;1,05;114;6,86;379;20,54;491;52,46;"De 5 a 10 mil"
1503002;"PA";"Faro";533;10,51;47;2,79;98;6,16;185;15,47;203;34;"De 5 a 10 mil"
2203750;"PI";"Fartura do Piauí";1194;33,07;73;7,27;240;23,81;481;48,15;400;66,67;"De 5 a 10 mil"
4308003;"RS";"Faxinal do Soturno";279;5,15;11;1,02;29;2,13;92;5,09;147;12,59;"De 5 a 10 mil"
5207600;"GO";"Fazenda Nova";759;15,01;8;0,85;89;6,55;251;14,13;411;41,94;"De 5 a 10 mil"
2910776;"BA";"Feira da Mata";1028;22,41;37;3,23;180;12,79;390;30,37;421;56,13;"De 5 a 10 mil"
2802205;"SE";"Feira Nova";1127;30,24;82;7,92;264;22,64;441;44,32;340;64,15;"De 5 a 10 mil"
2104073;"MA";"Feira Nova do Maranhão";1042;19,75;61;3,94;203;12,62;389;27,87;389;53,8;"De 5 a 10 mil"
3125408;"MG";"Felício dos Santos";647;17,43;21;2,33;62;6,44;189;16,81;375;51,87;"De 5 a 10 mil"
2403707;"RN";"Felipe Guerra";964;21,46;46;4,52;166;12,26;347;26,21;405;50,75;"De 5 a 10 mil"
3125606;"MG";"Felisburgo";1378;27,39;53;4,19;194;15,14;453;31,83;678;63,78;"De 5 a 10 mil"
4107736;"PR";"Fernandes Pinheiro";431;9,91;26;2,36;70;5,42;173;12,67;162;27,55;"De 5 a 10 mil"
2104081;"MA";"Fernando Falcão";2175;38,06;300;15,84;776;40,86;648;50,7;451;70,14;"De 5 a 10 mil"
3515608;"SP";"Fernando Prestes";355;7,79;6;0,72;38;3,09;98;6,85;213;20,04;"De 5 a 10 mil"
1600238;"AP";"Ferreira Gomes";489;13,56;48;4,24;114;8,86;181;21,62;146;41,83;"De 5 a 10 mil"
4107751;"PR";"Figueira";896;14,1;14;1,02;75;4,23;342;17,04;465;38,75;"De 5 a 10 mil"
1707652;"TO";"Figueirópolis";676;16,92;18;2,14;81;6,85;225;17,87;352;49,58;"De 5 a 10 mil"
1707702;"TO";"Filadélfia";1116;19,03;62;3,94;239;13,23;361;23,72;454;47,29;"De 5 a 10 mil"
2910909;"BA";"Firmino Alves";925;23,37;40;3,75;117;10,53;346;32,43;422;59,19;"De 5 a 10 mil"
4107801;"PR";"Floraí";345;8,16;8;0,95;15;1,42;101;7,08;221;24,31;"De 5 a 10 mil"
2403806;"RN";"Florânia";1615;23,2;91;5,46;302;14,86;587;29,75;635;49,3;"De 5 a 10 mil"
4107900;"PR";"Floresta";335;7,07;5;0,48;20;1,44;123;7,95;187;24,44;"De 5 a 10 mil"
3126000;"MG";"Florestal";336;6,46;5;0,42;39;2,66;117;7,24;175;19,06;"De 5 a 10 mil"
4308409;"RS";"Formigueiro";639;11,22;14;1,33;60;4,83;215;10,75;350;24,91;"De 5 a 10 mil"
4108205;"PR";"Formosa do Oeste";645;10,33;5;0,43;42;2,83;202;8,97;396;29,36;"De 5 a 10 mil"
3126208;"MG";"Formoso";1143;19,32;32;1,89;156;8,58;486;29,47;469;62,04;"De 5 a 10 mil"
4108452;"PR";"Foz do Jordão";410;10,77;12;1,23;72;6,24;169;14,76;157;29,46;"De 5 a 10 mil"
2204006;"PI";"Francinópolis";1315;34,26;60;6,54;247;23,57;446;39,96;562;74,34;"De 5 a 10 mil"
4108320;"PR";"Francisco Alves";788;15,78;12;1,16;43;3,69;270;16,11;463;41,56;"De 5 a 10 mil"
2204204;"PI";"Francisco Santos";1803;27,99;93;5,98;382;18,3;724;39,93;604;61,26;"De 5 a 10 mil"
3126752;"MG";"Franciscópolis";1268;30,52;48;4,53;207;17,83;505;42,15;508;69,02;"De 5 a 10 mil"
3126802;"MG";"Frei Gaspar";1211;28,51;48;4,58;177;14,96;457;37,18;529;67,3;"De 5 a 10 mil"
3126901;"MG";"Frei Inocêncio";1149;17,59;41;2,55;136;6,97;382;20,01;590;55,4;"De 5 a 10 mil"
3127073;"MG";"Fruta de Leite";1375;33,97;38;3,43;232;21,64;538;49,09;567;73,54;"De 5 a 10 mil"
2506251;"PB";"Gado Bravo";1971;32,83;133;7,93;443;27,64;711;44,13;684;61,57;"De 5 a 10 mil"
3516606;"SP";"Gália";598;10,6;24;2,18;82;5,07;186;10,55;306;26,33;"De 5 a 10 mil"
3127305;"MG";"Galiléia";1007;19,3;36;3,29;153;10,4;370;22,21;448;45,34;"De 5 a 10 mil"
3127339;"MG";"Gameleiras";982;25,44;30;2,87;145;13,44;407;35,7;400;67;"De 5 a 10 mil"
5103858;"MT";"Gaúcha do Norte";1002;23,44;299;26,07;291;19,18;259;21,42;153;38,15;"De 5 a 10 mil"
4308706;"RS";"Gaurama";198;4,07;11;1,28;22;1,96;55;3,17;110;9,57;"De 5 a 10 mil"
2204352;"PI";"Geminiano";1394;34,95;59;5,86;302;25,25;559;48,44;474;74,88;"De 5 a 10 mil"
4308805;"RS";"General Câmara";634;9,55;31;2,54;73;4,59;223;9,62;307;20,29;"De 5 a 10 mil"
5103908;"MT";"General Carneiro";419;12,06;10;1,15;65;5,91;162;16,15;182;36,11;"De 5 a 10 mil"
2304608;"CE";"General Sampaio";1334;31,26;114;9,08;299;24,81;494;45,07;427;60,06;"De 5 a 10 mil"
5004007;"MS";"Glória de Dourados";869;11,16;20;1,22;92;4,13;299;11,71;458;33,46;"De 5 a 10 mil"
4309050;"RS";"Glorinha";442;8,08;15;1,34;55;3,76;144;8,19;228;20,19;"De 5 a 10 mil"
5208509;"GO";"Goiandira";348;8,33;8;1,02;39;3,31;100;7,42;201;23,02;"De 5 a 10 mil"
4108650;"PR";"Goioxim";669;12,8;26;1,98;120;7,81;278;16,37;245;36,24;"De 5 a 10 mil"
2911501;"BA";"Gongogi";1745;28,44;95;5,52;348;18,78;684;42,3;618;65,54;"De 5 a 10 mil"
3127503;"MG";"Gonzaga";826;19,4;24;2,06;130;11,33;288;22,86;384;55,9;"De 5 a 10 mil"
2104628;"MA";"Governador Luiz Rocha";1523;30,85;117;8,18;337;21,77;583;46,27;486;69,73;"De 5 a 10 mil"
2104701;"MA";"Graça Aranha";1320;30,1;94;7,87;264;20,08;476;41,72;486;66,12;"De 5 a 10 mil"
2802601;"SE";"Gracho Cardoso";1243;29,95;82;7,86;272;21,52;479;41,01;410;60,74;"De 5 a 10 mil"
4108700;"PR";"Grandes Rios";913;17,93;24;2,04;105;7,73;374;22,36;410;46,28;"De 5 a 10 mil"
2606309;"PE";"Granito";1296;27,12;70;5,16;274;19,39;453;37,78;499;61,53;"De 5 a 10 mil"
4206108;"SC";"Grão Pará";239;4,86;5;0,44;45;3,25;90;5,4;99;13,75;"De 5 a 10 mil"
2404408;"RN";"Grossos";1861;25,88;167;9,2;425;19,48;736;34,09;533;51,55;"De 5 a 10 mil"
3517307;"SP";"Guaimbê";471;11,33;18;1,94;43;3,52;145;11,58;265;35,01;"De 5 a 10 mil"
4108908;"PR";"Guairaçá";673;14,08;28;2,5;79;5,79;235;15,52;331;42,44;"De 5 a 10 mil"
4108957;"PR";"Guamiranga";436;7,36;24;1,61;73;4,2;170;9,07;169;20,53;"De 5 a 10 mil"
3517802;"SP";"Guaraçaí";612;8,94;11;0,88;51;2,74;148;6,47;402;27,96;"De 5 a 10 mil"
3517901;"SP";"Guaraci";642;8,27;20;1,1;120;5,06;229;9,98;273;21,34;"De 5 a 10 mil"
4109203;"PR";"Guaraci";458;11,2;14;1,52;18;1,63;154;12,14;272;34,34;"De 5 a 10 mil"
3128402;"MG";"Guarani";812;11,74;39;2,63;90;4,92;282;12,48;401;29,81;"De 5 a 10 mil"
4309506;"RS";"Guarani das Missões";330;4,99;19;1,6;33;2,11;124;5,16;154;10,57;"De 5 a 10 mil"
3518107;"SP";"Guarantã";481;9,96;24;2,14;85;5,68;164;11,28;208;27,48;"De 5 a 10 mil"
4109500;"PR";"Guaraqueçaba";832;14,71;58;4,25;120;6,9;285;17,42;369;40,24;"De 5 a 10 mil"
3128600;"MG";"Guarda-Mor";522;10,56;19;1,66;100;6,49;183;11,55;220;32,54;"De 5 a 10 mil"
3518859;"SP";"Guatapará";520;9,85;22;1,82;83;5,08;169;10,35;246;30,67;"De 5 a 10 mil"
3128808;"MG";"Guidoval";628;10,95;18;1,49;61;4,01;217;11,52;332;29,64;"De 5 a 10 mil"
3128907;"MG";"Guimarânia";506;9,1;24;1,93;69;4,39;167;9,29;246;25,98;"De 5 a 10 mil"
3129004;"MG";"Guiricema";905;12,9;26;1,95;103;5,56;327;13,86;449;30,54;"De 5 a 10 mil"
3129103;"MG";"Gurinhatã";728;14,85;11;1,45;101;7,81;235;13,81;381;33,19;"De 5 a 10 mil"
3129202;"MG";"Heliodora";620;12,98;16;1,64;47;3,51;228;14,12;329;38,8;"De 5 a 10 mil"
3519006;"SP";"Herculândia";606;9;8;0,56;63;3,07;144;6,95;391;33,48;"De 5 a 10 mil"
4307104;"RS";"Herval";409;7,89;13;1,42;55;4,1;122;7,05;219;18,31;"De 5 a 10 mil"
4109658;"PR";"Honório Serpa";404;9,39;17;1,7;50;3,77;140;9,99;197;34,2;"De 5 a 10 mil"
4309654;"RS";"Hulha Negra";385;8,69;14;1,38;43;3,42;135;9,05;193;29,07;"De 5 a 10 mil"
3519204;"SP";"Iacri";505;9,85;16;1,54;68;4,87;141;8,39;280;27,67;"De 5 a 10 mil"
3519253;"SP";"Iaras";301;5,93;13;1,12;63;3,71;118;7,07;107;19,42;"De 5 a 10 mil"
4109757;"PR";"Ibema";537;11,92;14;1,22;87;6,62;207;15,37;229;33,04;"De 5 a 10 mil"
3129400;"MG";"Ibertioga";545;13,9;12;1,4;59;5,15;212;17,14;262;38,47;"De 5 a 10 mil"
3129608;"MG";"Ibiaí";1057;18,7;80;5,32;196;11,24;378;23,83;403;49,33;"De 5 a 10 mil"
2506608;"PB";"Ibiara";1731;37,98;106;9,99;390;30,23;619;48,78;616;65,67;"De 5 a 10 mil"
3129657;"MG";"Ibiracatu";1128;25,54;36;2,91;157;13,7;417;33,6;518;65,24;"De 5 a 10 mil"
4309902;"RS";"Ibiraiaras";340;5,98;21;1,81;36;2,54;83;4,16;200;18,03;"De 5 a 10 mil"
2606705;"PE";"Ibirajuba";1935;35,41;103;7,67;342;22,51;633;45,05;857;71,54;"De 5 a 10 mil"
2912806;"BA";"Ibirapuã";1374;23,34;47;3,4;197;11,14;515;30,97;615;57,42;"De 5 a 10 mil"
3519501;"SP";"Ibirarema";354;6,83;21;1,88;49;3,33;100;6,05;184;19,45;"De 5 a 10 mil"
3202553;"ES";"Ibitirama";1225;19,04;70;4,38;234;11,55;523;26,79;398;46,44;"De 5 a 10 mil"
4109906;"PR";"Icaraíma";826;11,98;27;1,88;82;4,55;236;10,55;481;33,99;"De 5 a 10 mil"
3519808;"SP";"Icém";410;7,05;17;1,26;78;4,19;148;8,46;167;19,56;"De 5 a 10 mil"
2913309;"BA";"Ichu";566;14,24;27;2,82;79;6,74;172;15,14;288;40,62;"De 5 a 10 mil"
3519907;"SP";"Iepê";498;8,27;23;1,86;38;2,3;133;6,83;304;25,72;"De 5 a 10 mil"
2502607;"PB";"Igaracy";1454;32,19;78;6,85;273;22,71;558;41,74;545;64,88;"De 5 a 10 mil"
3520202;"SP";"Igaratá";670;9,96;19;1,32;76;3,75;242;11,13;333;30,8;"De 5 a 10 mil"
3130200;"MG";"Igaratinga";504;7,13;22;1,24;88;3,81;194;9,35;200;21,74;"De 5 a 10 mil"
3130309;"MG";"Iguatama";366;5,56;11;0,76;36;2,02;125;5,54;194;17,56;"De 5 a 10 mil"
3130408;"MG";"Ijaci";309;6,87;6;0,6;38;2,7;106;7,57;159;23,04;"De 5 a 10 mil"
3520426;"SP";"Ilha Comprida";351;5,07;21;1,78;33;1,95;128;4,97;169;11,41;"De 5 a 10 mil"
2802700;"SE";"Ilha das Flores";1458;25,71;171;10,25;357;20,35;480;33,61;450;54,81;"De 5 a 10 mil"
2204659;"PI";"Ilha Grande";1678;26,74;131;7,97;382;18,74;533;34,21;632;60,95;"De 5 a 10 mil"
3130556;"MG";"Imbé de Minas";817;17,28;24;2,11;127;8,67;320;22,76;346;48,06;"De 5 a 10 mil"
4207403;"SC";"Imbuia";279;6,52;18;1,83;28;2,15;106;7,48;127;22,24;"De 5 a 10 mil"
5209937;"GO";"Inaciolândia";838;19,5;15;1,55;123;9,02;358;26,72;342;54,46;"De 5 a 10 mil"
3130606;"MG";"Inconfidentes";474;8,55;10;0,93;42;2,5;148;7,96;274;29,59;"De 5 a 10 mil"
3130655;"MG";"Indaiabira";1723;32,13;43;3,05;266;18,13;711;45,93;703;75,03;"De 5 a 10 mil"
4310405;"RS";"Independência";420;7,95;17;1,8;35;2,87;123;6,51;245;19,87;"De 5 a 10 mil"
3130705;"MG";"Indianópolis";511;10,96;23;2,01;103;6,72;199;14,55;186;29,95;"De 5 a 10 mil"
3131000;"MG";"Inhaúma";381;8,65;17;1,64;50;3,65;136;10,09;178;27,34;"De 5 a 10 mil"
3131109;"MG";"Inimutaba";635;12,33;19;1,56;72;4,87;236;15,07;308;34,57;"De 5 a 10 mil"
5004403;"MS";"Inocência";788;13,47;21;1,7;107;5,72;311;16,34;349;41,3;"De 5 a 10 mil"
4310439;"RS";"Ipê";310;6,3;7;0,81;20;1,66;70;4,08;213;18,65;"De 5 a 10 mil"
3521101;"SP";"Ipeúna";263;5,78;14;1,26;55;3,63;83;6,45;111;17,26;"De 5 a 10 mil"
5104526;"MT";"Ipiranga do Norte";193;5,18;10;1,04;62;4,22;80;7,47;41;18,39;"De 5 a 10 mil"
2204808;"PI";"Ipiranga do Piauí";1556;22,68;60;3,59;282;13,6;560;28,5;654;56,82;"De 5 a 10 mil"
4207650;"SC";"Iporã do Oeste";222;3,33;7;0,52;39;2,11;84;3,54;92;8,42;"De 5 a 10 mil"
4207684;"SC";"Ipuaçu";504;11;33;2,59;69;5,15;189;14,39;213;32,57;"De 5 a 10 mil"
3131505;"MG";"Ipuiúna";905;11,94;33;2,06;94;4,16;372;14,64;406;34,47;"De 5 a 10 mil"
4207700;"SC";"Ipumirim";295;5,1;12;0,96;36;2,28;98;4,96;149;15,14;"De 5 a 10 mil"
2914109;"BA";"Ipupiara";1132;15,88;34;2,1;121;6,3;416;19,76;561;37,83;"De 5 a 10 mil"
1400282;"RR";"Iracema";1711;30,23;290;17,42;468;25,05;641;39,74;312;60,7;"De 5 a 10 mil"
4310504;"RS";"Iraí";601;9,44;22;1,76;71;4,51;195;9,07;313;22,52;"De 5 a 10 mil"
3131604;"MG";"Iraí de Minas";423;8,59;21;1,89;76;4,84;152;9,74;174;25,51;"De 5 a 10 mil"
2914208;"BA";"Irajuba";1399;27,82;74;5,96;262;17,36;489;35,46;574;63,78;"De 5 a 10 mil"
4207809;"SC";"Irani";532;7,37;25;1,48;67;3,04;178;7,66;262;26,15;"De 5 a 10 mil"
3521507;"SP";"Irapuã";582;10,08;30;2,31;109;6,21;163;9,23;280;29,38;"De 5 a 10 mil"
3521606;"SP";"Irapuru";563;8,54;15;1,07;44;2,11;135;7,39;369;28,96;"De 5 a 10 mil"
2204907;"PI";"Isaías Coelho";2024;34,79;174;10,41;474;28,69;732;47,23;644;68,15;"De 5 a 10 mil"
4208005;"SC";"Itá";307;6,11;11;1,03;32;2,29;107;6,2;157;18,69;"De 5 a 10 mil"
4310538;"RS";"Itaara";225;5,72;7;0,85;26;2,42;65;4,92;127;17,71;"De 5 a 10 mil"
1710508;"TO";"Itacajá";878;18,24;85;6,99;163;10,97;290;21,87;340;43,26;"De 5 a 10 mil"
2915304;"BA";"Itagimirim";1438;27,88;61;5,05;224;13,91;526;36,68;627;69,28;"De 5 a 10 mil"
5210604;"GO";"Itaguaru";616;14,07;7;0,91;64;5,05;213;14,31;332;39,01;"De 5 a 10 mil"
1710706;"TO";"Itaguatins";1009;24,79;81;7,66;191;15,45;414;36,13;323;51,11;"De 5 a 10 mil"
2306207;"CE";"Itaiçaba";1303;22,82;39;2,82;202;12,16;519;32,18;543;51,62;"De 5 a 10 mil"
4110953;"PR";"Itaipulândia";532;7,69;17;1,03;87;4,02;188;9;240;23,72;"De 5 a 10 mil"
2404853;"RN";"Itajá";1320;26,3;90;6,46;331;18,79;493;39,82;406;64,86;"De 5 a 10 mil"
5210802;"GO";"Itajá";428;10,85;9;1,03;55;4,58;153;12,78;211;31,26;"De 5 a 10 mil"
2915403;"BA";"Itaju do Colônia";1307;25,65;75;6;261;16;488;34,59;483;60,07;"De 5 a 10 mil"
1301951;"AM";"Itamarati";1754;37,73;327;19,41;600;35,15;552;61,06;275;77,9;"De 5 a 10 mil"
2915700;"BA";"Itamari";1594;28,21;96;6,88;331;18,89;601;38,01;566;61,39;"De 5 a 10 mil"
4111001;"PR";"Itambaracá";811;15,46;21;1,96;107;7,33;313;17,92;370;38,22;"De 5 a 10 mil"
4111100;"PR";"Itambé";560;11,74;5;0,5;30;2,14;197;12,83;328;39,52;"De 5 a 10 mil"
2915908;"BA";"Itanagra";1282;24,6;95;5,89;293;16,66;527;42,09;367;62,31;"De 5 a 10 mil"
5104542;"MT";"Itanhangá";303;7,99;13;1,33;91;7,02;144;11,82;55;18,27;"De 5 a 10 mil"
3133600;"MG";"Itapeva";706;10,38;18;1,23;98;4,64;230;11;360;31,63;"De 5 a 10 mil"
1302009;"AM";"Itapiranga";446;8,52;40;2,37;74;4,44;170;13,62;162;25,55;"De 5 a 10 mil"
5211008;"GO";"Itapirapuã";1011;16,62;30;2,55;117;6,57;371;18,44;493;44,25;"De 5 a 10 mil"
1101104;"RO";"Itapuã do Oeste";750;12,75;34;2,16;99;5,11;342;19,86;275;42,31;"De 5 a 10 mil"
2916708;"BA";"Itaquara";1941;33,75;88;5,61;425;25,87;760;48,28;668;69,15;"De 5 a 10 mil"
5211305;"GO";"Itarumã";594;12,4;17;1,57;89;5,79;211;14,35;277;39,51;"De 5 a 10 mil"
3133709;"MG";"Itatiaiuçu";722;9,62;18;1,05;71;2,97;266;11,75;367;32,02;"De 5 a 10 mil"
2404903;"RN";"Itaú";943;22,07;32;3,16;164;13,61;403;30,26;344;47,71;"De 5 a 10 mil"
5211404;"GO";"Itauçu";836;12,1;11;0,8;96;4,98;281;12,19;448;34,33;"De 5 a 10 mil"
3133907;"MG";"Itaverava";684;15,56;16;1,53;118;9,56;266;19,47;284;37,82;"De 5 a 10 mil"
3523701;"SP";"Itirapuã";376;8,5;8;0,77;54;4,06;113;8,59;201;26,94;"De 5 a 10 mil"
3523800;"SP";"Itobi";489;8,23;31;2,27;94;5,37;144;7,71;220;22,96;"De 5 a 10 mil"
3134103;"MG";"Itueta";697;15,34;20;2,19;69;5,54;266;17,89;342;38,08;"De 5 a 10 mil"
3134301;"MG";"Itumirim";287;5,92;11;1,06;47;3,34;75;4,88;154;17,82;"De 5 a 10 mil"
4111555;"PR";"Ivaté";599;10,23;12;0,94;66;3,73;190;10,16;331;35,29;"De 5 a 10 mil"
2917359;"BA";"Jaborandi";1743;25,55;70;3,89;310;15,03;636;34,32;727;65,55;"De 5 a 10 mil"
3524204;"SP";"Jaborandi";406;7,76;20;1,65;72;4,63;124;7,86;190;21,49;"De 5 a 10 mil"
2405009;"RN";"Jaçanã";1634;27,81;70;4,44;300;18,07;521;35,71;743;62,97;"De 5 a 10 mil"
2703403;"AL";"Jacaré dos Homens";1031;28,12;91;8,43;288;25,46;369;38,24;283;57,64;"De 5 a 10 mil"
3524501;"SP";"Jaci";407;9,1;48;4,96;110;7,3;104;7,39;145;24,45;"De 5 a 10 mil"
2205151;"PI";"Jacobina do Piauí";1553;36,28;115;9,89;398;31,17;650;51,75;390;66,67;"De 5 a 10 mil"
3134806;"MG";"Jacuí";625;10,66;13;1,12;44;2,68;211;10,88;357;32,02;"De 5 a 10 mil"
2703502;"AL";"Jacuípe";1430;30,82;129;9,1;388;25,46;550;48,59;363;64,13;"De 5 a 10 mil"
3524907;"SP";"Jambeiro";294;7,14;12;1,32;38;2,96;87;6,75;157;24,8;"De 5 a 10 mil"
3135076;"MG";"Jampruca";841;22,8;28;3,06;102;10,14;285;26,51;426;61,47;"De 5 a 10 mil"
5211701;"GO";"Jandaia";652;13,27;12;1,32;56;4,06;242;14,51;342;35,77;"De 5 a 10 mil"
2405108;"RN";"Jandaíra";1559;32,59;120;9;374;24,49;528;44,75;537;72,27;"De 5 a 10 mil"
2405207;"RN";"Janduís";1112;27,76;79;8,51;225;18,7;403;35,6;405;54,51;"De 5 a 10 mil"
5104906;"MT";"Jangada";1118;20,35;25;1,75;143;8,46;445;28,95;505;60,48;"De 5 a 10 mil"
4112207;"PR";"Janiópolis";913;17,66;18;1,67;96;7,45;327;18,76;472;44,49;"De 5 a 10 mil"
2405306;"RN";"Januário Cicco";2282;35,46;183;10,27;508;26,61;811;49,69;780;70,14;"De 5 a 10 mil"
2703601;"AL";"Japaratinga";1528;29,67;196;12,86;432;24,2;537;42,75;363;62,05;"De 5 a 10 mil"
2405405;"RN";"Japi";1355;34,8;123;11,13;293;26,18;483;47,49;456;69,83;"De 5 a 10 mil"
3135357;"MG";"Japonvar";1344;22,08;50;2,86;131;7,89;498;29,29;665;68,14;"De 5 a 10 mil"
5004809;"MS";"Japorã";1072;23,03;71;5,02;241;16,89;371;30,99;389;63,25;"De 5 a 10 mil"
1302108;"AM";"Japurá";1208;28,03;334;20,4;338;22,58;370;40,53;166;63,12;"De 5 a 10 mil"
4112405;"PR";"Japurá";610;8,84;5;0,37;38;2,06;191;8,03;376;28,81;"De 5 a 10 mil"
5004908;"MS";"Jaraguari";457;9,34;16;1,72;46;3,54;197;11,26;198;21,76;"De 5 a 10 mil"
2703700;"AL";"Jaramataia";1520;39,17;108;9,35;422;34,14;618;60,77;372;78,65;"De 5 a 10 mil"
2307205;"CE";"Jati";1498;26,19;72;4,83;282;17,25;542;35,29;602;56,85;"De 5 a 10 mil"
2105450;"MA";"Jatobá";1804;32,42;154;9,09;460;26,2;680;48,96;510;70,44;"De 5 a 10 mil"
3135407;"MG";"Jeceaba";346;8,07;14;1,63;53;4,38;118;8,12;161;20,99;"De 5 a 10 mil"
3135456;"MG";"Jenipapo de Minas";1178;23,08;43;2,63;179;11,87;452;36,45;504;69,71;"De 5 a 10 mil"
