"Codigo";"UF";"Municipio";"Total_2000";"Total_2010";"15-24_2000";"15-24_2010";"25-59_2000";"25-59_2010";"60+_2000";"60+_2010";"Classe"
3508108;"SP";"Buritama";12,34;8,73;2,75;1,66;9,18;5,55;41,06;27,41;"De 10 a 20 mil"
2202000;"PI";"Buriti dos Lopes";40,84;29,63;21,65;6,78;46,34;31,86;67,87;64,46;"De 10 a 20 mil"
2904753;"BA";"Buritirama";35,86;26,03;18,37;5,61;40,79;29,32;71,05;63,01;"De 10 a 20 mil"
2102358;"MA";"Buritirana";38,41;28,45;18,23;7,28;43,09;29,23;77,95;66,32;"De 10 a 20 mil"
1300839;"AM";"Caapiranga";26,63;15,07;14,4;6,11;32,25;16,42;51,04;39,17;"De 10 a 20 mil"
2904803;"BA";"Caatiba";32,42;30;8,58;6,94;37,86;28,76;83,35;74,59;"De 10 a 20 mil"
2904852;"BA";"Cabaceiras do Paraguaçu";37,18;26,48;15,73;5,34;42,13;27,58;72,68;66,67;"De 10 a 20 mil"
3109501;"MG";"Cabo Verde";14,22;10,41;3,91;1,57;14,04;9,8;36,04;26,46;"De 10 a 20 mil"
4302907;"RS";"Cacequi";11;7,51;3,31;2,09;9,67;6,23;26,28;17,05;"De 10 a 20 mil"
5204102;"GO";"Cachoeira Alta";17,39;11,04;3,5;1,57;15,45;7,83;48,56;38,15;"De 10 a 20 mil"
3109709;"MG";"Cachoeira de Minas";11,09;8,57;2,89;1,44;9,99;6,3;29,86;23,34;"De 10 a 20 mil"
2603108;"PE";"Cachoeirinha";39,82;32,13;17,12;8,37;40,27;30,89;72,83;68,05;"De 10 a 20 mil"
2503506;"PB";"Cacimba de Dentro";49,74;38,84;26,21;7,35;53,19;41,21;76,21;72,26;"De 10 a 20 mil"
2701209;"AL";"Cacimbinhas";50,79;40,61;33,71;12,11;53,63;45,05;74,76;71,51;"De 10 a 20 mil"
3508702;"SP";"Caconde";11,63;7,79;4,07;2,23;9,49;5,76;31,84;20,36;"De 10 a 20 mil"
5204300;"GO";"Caçu";14,76;8,93;2,6;1,18;12,28;6,45;46,24;28,35;"De 10 a 20 mil"
2905107;"BA";"Caém";32,77;25,2;13,71;4,5;35,27;25,52;66,28;54,51;"De 10 a 20 mil"
3109907;"MG";"Caetanópolis";8,33;5,18;2,64;0,77;7,62;4,18;21,98;15,34;"De 10 a 20 mil"
2905156;"BA";"Caetanos";38,63;27,04;12,29;3,34;45,17;25,33;78,76;70,15;"De 10 a 20 mil"
2905305;"BA";"Cafarnaum";29,47;21,82;13,74;5,64;31,46;20,94;62,93;56,74;"De 10 a 20 mil"
3508801;"SP";"Cafelândia";10,91;7,07;2,57;1,54;8,73;5,21;30,43;19,1;"De 10 a 20 mil"
4103453;"PR";"Cafelândia";8,01;4,43;1,49;0,37;7,79;3,24;31,23;20,51;"De 10 a 20 mil"
5204409;"GO";"Caiapônia";19,6;14,8;4,75;2;18,97;12,51;51,63;39,91;"De 10 a 20 mil"
2905404;"BA";"Cairu";28,59;15,61;17,25;3,91;31,3;17,27;52,34;42,52;"De 10 a 20 mil"
2102408;"MA";"Cajapió";35,95;25,58;19,05;10,18;40,85;26,63;64,36;55,15;"De 10 a 20 mil"
2102507;"MA";"Cajari";19,43;21,74;9,17;8,01;19,1;23,32;49,6;49,8;"De 10 a 20 mil"
2603306;"PE";"Calçado";41,39;32,38;19,15;8,8;43,35;32,91;75,55;66,94;"De 10 a 20 mil"
3110301;"MG";"Caldas";11,85;8,08;2,21;1,15;8,39;5,18;36,35;22,67;"De 10 a 20 mil"
2905503;"BA";"Caldeirão Grande";32,45;29,26;13,54;7,28;35,15;30,82;64,72;60,22;"De 10 a 20 mil"
5002605;"MS";"Camapuã";12,37;10,57;2,83;1,18;12,2;8,39;36,65;32,86;"De 10 a 20 mil"
3300902;"RJ";"Cambuci";17,46;12,69;3,75;1,56;15,66;9,52;41,4;31,4;"De 10 a 20 mil"
3110707;"MG";"Cambuquira";13,65;9,19;3,44;1,46;12,48;6,98;31,39;24,38;"De 10 a 20 mil"
2603504;"PE";"Camocim de São Félix";39,81;31,95;16,92;6,65;42,8;33,28;70,42;64,14;"De 10 a 20 mil"
3110905;"MG";"Campanha";12,05;7,95;4,47;1,41;10,88;6,67;28,35;21,35;"De 10 a 20 mil"
2102556;"MA";"Campestre do Maranhão";30,54;21,23;11,27;3,8;36,27;23,1;71,65;60,1;"De 10 a 20 mil"
4103909;"PR";"Campina da Lagoa";18,29;13,03;4,14;1,31;16,66;9,95;51,75;36,83;"De 10 a 20 mil"
3111101;"MG";"Campina Verde";12,04;8,15;2,94;1,51;9,41;5,8;33,72;22,02;"De 10 a 20 mil"
5102603;"MT";"Campinápolis";21,03;25,09;10,3;15,8;20,1;22,78;62;57,53;"De 10 a 20 mil"
5204706;"GO";"Campinorte";18,02;11,87;3,5;1,57;18,3;9,15;51,64;42,92;"De 10 a 20 mil"
4203303;"SC";"Campo Alegre";7,01;4,4;1,58;0,87;7,11;3,88;18,93;11,01;"De 10 a 20 mil"
2516409;"PB";"Campo de Santana";46,6;30,76;21,75;6,52;49,53;29,52;79,02;67,88;"De 10 a 20 mil"
2801009;"SE";"Campo do Brito";37,69;28,17;20,29;5,7;39,07;28,48;68,59;61,86;"De 10 a 20 mil"
3111309;"MG";"Campo do Meio";14,29;10,14;2,64;0,97;12,57;7,63;43,53;30,68;"De 10 a 20 mil"
1100700;"RO";"Campo Novo de Rondônia";17,85;12,31;5,16;1,73;21,81;12,6;50,82;42,54;"De 10 a 20 mil"
2402105;"RN";"Campo Redondo";35,54;25,71;11,78;4,95;35,42;23,55;70,72;58,3;"De 10 a 20 mil"
3111507;"MG";"Campos Altos";12,97;9,91;4,09;2,11;11,84;8,46;39,03;29,93;"De 10 a 20 mil"
5204904;"GO";"Campos Belos";20,42;15,2;5,13;2,05;22,63;13,34;59,91;54,28;"De 10 a 20 mil"
3509908;"SP";"Cananéia";10,89;7,61;2,38;1,6;8,53;4,78;39,16;25,29;"De 10 a 20 mil"
2701605;"AL";"Canapi";52,64;40,35;33,37;13,02;57,41;46,37;80,03;71,57;"De 10 a 20 mil"
3111804;"MG";"Canápolis";14,81;14,62;2,99;2,93;14,04;12,6;42,51;41,36;"De 10 a 20 mil"
5102702;"MT";"Canarana";15,26;10,28;8,22;5,45;14,89;9,11;44,52;30,19;"De 10 a 20 mil"
3112000;"MG";"Candeias";19,25;13,99;2,92;1,19;16,66;10,21;51,46;38,43;"De 10 a 20 mil"
1100809;"RO";"Candeias do Jamari";16,82;10,99;6,36;2,46;18,84;10,62;46,17;37,49;"De 10 a 20 mil"
2906600;"BA";"Candiba";32,17;25,56;7,38;4,01;33,98;23,46;69,66;62,77;"De 10 a 20 mil"
4104402;"PR";"Cândido de Abreu";22,5;16,16;6,66;2,06;23,74;14,37;52,42;42,05;"De 10 a 20 mil"
2102606;"MA";"Cândido Mendes";28,03;21,45;16,04;7,62;29,42;22,97;58,66;51,31;"De 10 a 20 mil"
4104428;"PR";"Candói";14,17;9,31;4,25;0,89;14,82;7,92;42,77;33,89;"De 10 a 20 mil"
4203709;"SC";"Canelinha";11,79;7,89;3,53;1,15;11,06;6,58;33,72;27;"De 10 a 20 mil"
1400175;"RR";"Cantá";25,96;17,2;8,63;4,16;29,93;17,19;63,42;47,24;"De 10 a 20 mil"
3301108;"RJ";"Cantagalo";12,58;9,46;2,63;0,99;11,66;7,08;33,6;26,58;"De 10 a 20 mil"
4104451;"PR";"Cantagalo";14,77;8,79;5,07;2,39;14,63;8;40;23,33;"De 10 a 20 mil"
2906824;"BA";"Canudos";32,17;25,24;14,57;4,8;33,04;25,46;67,12;57,06;"De 10 a 20 mil"
1300904;"AM";"Canutama";39,7;29,54;21,65;13,15;48,91;32,13;65,52;62,26;"De 10 a 20 mil"
4104501;"PR";"Capanema";10,01;7,32;2,65;0,93;9,18;5,79;25,8;19,55;"De 10 a 20 mil"
2701704;"AL";"Capela";45,39;31,98;28,42;9,07;50,59;35,56;73,43;63,62;"De 10 a 20 mil"
4304689;"RS";"Capela de Santana";8,69;5,77;2,61;1,09;7,93;4,58;25,26;17,76;"De 10 a 20 mil"
3510302;"SP";"Capela do Alto";10,57;6,99;3,07;1,98;8,06;5,86;40,31;20,69;"De 10 a 20 mil"
2906857;"BA";"Capela do Alto Alegre";37,07;27,98;13,3;3,63;39,05;25,04;72,2;62,73;"De 10 a 20 mil"
3112604;"MG";"Capinópolis";16,95;12,49;3,86;1,44;14,79;9,27;46,63;37,62;"De 10 a 20 mil"
2102754;"MA";"Capinzal do Norte";40,61;32,19;21,02;9,58;44,2;33,8;72,93;64;"De 10 a 20 mil"
2302909;"CE";"Capistrano";37,25;27,62;15,99;7,81;40,29;28,21;69,3;60,38;"De 10 a 20 mil"
2202406;"PI";"Capitão de Campos";38,37;31,42;19,59;5,83;41,79;32,65;69,86;68,35;"De 10 a 20 mil"
3112703;"MG";"Capitão Enéas";27,03;18,25;9,03;3,75;28,51;17,41;69,16;55,84;"De 10 a 20 mil"
4104600;"PR";"Capitão Leônidas Marques";11,49;9,59;2,37;1,13;10,89;7,74;35,42;27,89;"De 10 a 20 mil"
2603801;"PE";"Capoeiras";43,93;31,89;23,05;8,67;47,16;33,28;74,94;65,68;"De 10 a 20 mil"
1400209;"RR";"Caracaraí";22,81;13,32;10,39;3,51;25,73;13,24;58,22;44,92;"De 10 a 20 mil"
2202505;"PI";"Caracol";42,07;35,33;27,98;11,73;45,85;40,44;66,52;65,91;"De 10 a 20 mil"
2906899;"BA";"Caraíbas";38,73;32,87;13,29;3,89;43,39;31,62;77,21;68,13;"De 10 a 20 mil"
4104659;"PR";"Carambeí";7,58;4,99;1,65;0,59;7,07;3,77;31,94;23,84;"De 10 a 20 mil"
3300936;"RJ";"Carapebus";12,72;8,54;3,95;0,93;9,82;5,94;42,19;31,3;"De 10 a 20 mil"
2402303;"RN";"Caraúbas";33,5;26,76;16,1;6,25;34,78;27,05;58,05;53,01;"De 10 a 20 mil"
3510708;"SP";"Cardoso";14,32;9,11;2,23;1,03;10,78;5,94;41,88;25,57;"De 10 a 20 mil"
3301157;"RJ";"Cardoso Moreira";19,69;15,2;6,26;2,55;18,44;12,46;42,36;35,43;"De 10 a 20 mil"
2303105;"CE";"Cariré";37,76;30,47;15,34;5,37;41,54;32,67;60,72;57,98;"De 10 a 20 mil"
2303303;"CE";"Cariús";39,73;31,79;17,53;5,12;42,47;32,88;66,81;61,63;"De 10 a 20 mil"
5102793;"MT";"Carlinda";19,23;15,62;3,57;1,89;19,22;12,62;59,5;45,43;"De 10 a 20 mil"
4104709;"PR";"Carlópolis";14,69;8,06;1,99;1,2;13,76;6,55;40,08;21,67;"De 10 a 20 mil"
3301207;"RJ";"Carmo";13,47;9,91;3,65;1,51;11,32;7,45;37,02;28;"De 10 a 20 mil"
3113909;"MG";"Carmo da Cachoeira";16,1;9,95;4,31;2,05;16,14;8,42;42,93;29,27;"De 10 a 20 mil"
3114006;"MG";"Carmo da Mata";12,1;8,35;2,15;1,05;10,5;5,66;31,97;24,98;"De 10 a 20 mil"
3114105;"MG";"Carmo de Minas";14,84;10,66;4,46;1,42;15,23;8,76;37,61;34,01;"De 10 a 20 mil"
2801504;"SE";"Carmópolis";22,46;14,46;9,17;5,01;23,93;14,76;60,36;44,98;"De 10 a 20 mil"
3114501;"MG";"Carmópolis de Minas";12,04;5,25;2,94;0,84;10,35;3,16;34,71;19,44;"De 10 a 20 mil"
2603900;"PE";"Carnaíba";37,72;27,07;15,14;4,25;42,74;28,08;66,67;58,56;"De 10 a 20 mil"
2303402;"CE";"Carnaubal";38,75;29,66;16,79;6,28;42,98;30,91;68,37;62,31;"De 10 a 20 mil"
2603926;"PE";"Carnaubeira da Penha";42,8;27,49;23,61;9,68;47,55;31,27;70,55;54,4;"De 10 a 20 mil"
2604155;"PE";"Casinhas";42,82;31,43;20,68;7,04;47,71;33,58;70,66;64,71;"De 10 a 20 mil"
3115102;"MG";"Cássia";13,92;10,63;2,75;1,63;12,87;8,42;37,08;27,93;"De 10 a 20 mil"
2202604;"PI";"Castelo do Piauí";39,02;28,43;18,57;5,74;41,25;27,47;73,37;63,19;"De 10 a 20 mil"
3511003;"SP";"Castilho";14,91;8,67;2,34;0,96;11,35;5,23;49,97;31,58;"De 10 a 20 mil"
4105003;"PR";"Catanduvas";19,05;13,6;4,65;1,23;20,72;13,19;46,67;35,55;"De 10 a 20 mil"
2303600;"CE";"Catarina";37,28;29,44;15,04;6,47;43,41;30,64;68,21;68,73;"De 10 a 20 mil"
2103109;"MA";"Cedral";21,22;17,24;6,46;3,98;21,77;16,83;57,89;44,08;"De 10 a 20 mil"
2604304;"PE";"Cedro";33,65;22,32;13,84;4,72;36,69;23,65;66,91;54,44;"De 10 a 20 mil"
4105102;"PR";"Centenário do Sul";17,91;13,56;3,66;1,8;16,17;10,93;46,56;36,54;"De 10 a 20 mil"
2907608;"BA";"Central";26,86;20,01;11,78;4,57;28,75;18,49;55,55;47;"De 10 a 20 mil"
3115805;"MG";"Centralina";16,43;11,88;2,52;1,64;15,24;8,07;45,23;35,72;"De 10 a 20 mil"
2103158;"MA";"Centro do Guilherme";40,08;28,8;22,92;9,71;46,57;34,15;75,51;73,04;"De 10 a 20 mil"
2103174;"MA";"Centro Novo do Maranhão";43,41;25,39;26,72;9,79;49,97;28,43;77,73;66,08;"De 10 a 20 mil"
1100056;"RO";"Cerejeiras";13,9;10,28;2,29;0,95;13,48;8,22;48,76;38,07;"De 10 a 20 mil"
3511409;"SP";"Cerqueira César";8,83;6,67;2;1,88;6,45;4,31;29,6;21,3;"De 10 a 20 mil"
4105201;"PR";"Cerro Azul";24,48;17,73;9;2,43;25,52;16,09;55,13;48,07;"De 10 a 20 mil"
2402709;"RN";"Cerro Corá";38,11;27,39;13,97;4,88;40,66;26,17;75,43;63,87;"De 10 a 20 mil"
4305173;"RS";"Cerro Grande do Sul";14,81;9,85;4,95;1,8;12,92;8,67;39,7;27,27;"De 10 a 20 mil"
4305207;"RS";"Cerro Largo";5,46;4,44;1,11;0,57;4,64;3,51;13,72;11,16;"De 10 a 20 mil"
3511607;"SP";"Cesário Lange";8,5;5,45;2,48;1,06;6,81;4,14;28,47;17,33;"De 10 a 20 mil"
4105300;"PR";"Céu Azul";9,87;6,21;1,6;0,82;8,26;4,53;31,63;18,94;"De 10 a 20 mil"
2604403;"PE";"Chã de Alegria";36,52;24,69;18,02;5,92;40,69;25,5;73,43;59,18;"De 10 a 20 mil"
3116100;"MG";"Chapada do Norte";34,78;24,88;12,48;3,68;41,67;26,41;77,18;72,81;"De 10 a 20 mil"
5103007;"MT";"Chapada dos Guimarães";19,98;12,69;7,69;1,6;21,23;11,12;50;35,82;"De 10 a 20 mil"
3116159;"MG";"Chapada Gaúcha";25,35;16,76;5,38;2,12;28,33;15,45;67,97;63,01;"De 10 a 20 mil"
5002951;"MS";"Chapadão do Sul";6,7;4,61;1,71;0,79;7,47;4,28;28,44;23,39;"De 10 a 20 mil"
3511706;"SP";"Charqueada";9,42;7,03;2,63;1,89;8,37;6,29;27,53;18,42;"De 10 a 20 mil"
2303907;"CE";"Chaval";39,37;32,53;19,98;8,27;44,26;36,73;65,2;61,92;"De 10 a 20 mil"
3557204;"SP";"Chavantes";11,07;8,8;2,44;1,43;9,84;6,3;33,06;26,54;"De 10 a 20 mil"
4105409;"PR";"Chopinzinho";11,33;8,02;2,25;1,14;10,27;6;36,99;25,68;"De 10 a 20 mil"
2303931;"CE";"Choró";42,23;32,43;19,72;6,51;47,09;37,31;67,51;63,95;"De 10 a 20 mil"
2303956;"CE";"Chorozinho";35,78;28,75;16,16;6,65;40,22;31,56;66,4;63,94;"De 10 a 20 mil"
2907707;"BA";"Chorrochó";32,13;28,38;16,53;9,02;32,25;28,15;61,89;58,35;"De 10 a 20 mil"
4105607;"PR";"Cidade Gaúcha";15,05;11,33;2,03;1,54;13,59;8,38;47,12;39,23;"De 10 a 20 mil"
2103257;"MA";"Cidelândia";32,84;24,29;14,75;4,7;38,06;24,73;66,79;63,71;"De 10 a 20 mil"
4305454;"RS";"Cidreira";4,92;3,66;1,5;1,19;3,88;2,97;12,87;7,18;"De 10 a 20 mil"
2907905;"BA";"Cipó";30,24;23,88;16;6,51;31,82;23,98;58,68;54,36;"De 10 a 20 mil"
5103056;"MT";"Cláudia";11,03;9,42;4;1,65;11,81;9,42;36,57;29,11;"De 10 a 20 mil"
4105706;"PR";"Clevelândia";12,95;11,38;3,02;1,86;12,89;9,66;32,53;30,28;"De 10 a 20 mil"
4204251;"SC";"Cocal do Sul";4,5;2,81;1,36;0,81;3,22;1,89;25,51;12,21;"De 10 a 20 mil"
5205513;"GO";"Cocalzinho de Goiás";20,06;12,55;5,14;1,74;21,25;10,63;60,12;44,49;"De 10 a 20 mil"
2908101;"BA";"Cocos";33,87;24,85;13,12;3,7;36,49;24,08;70,71;60,53;"De 10 a 20 mil"
2702009;"AL";"Coité do Nóia";46,23;38,95;24,03;10,43;53,88;42,52;77,52;77,78;"De 10 a 20 mil"
1502608;"PA";"Colares";13,93;10,36;4,06;2,38;15,26;9,58;35,72;28,85;"De 10 a 20 mil"
3512001;"SP";"Colina";9,76;6,2;2,39;1,31;7,71;4,5;31,4;18,92;"De 10 a 20 mil"
1100064;"RO";"Colorado do Oeste";15,09;12,43;2,03;0,88;15,17;9,59;51,41;43,92;"De 10 a 20 mil"
5103304;"MT";"Comodoro";18,78;12,74;9,84;3,45;19,71;11,17;51,92;46,75;"De 10 a 20 mil"
2504405;"PB";"Conceição";41,15;32,72;24,62;9,49;45,2;35,27;64,24;60,61;"De 10 a 20 mil"
2908309;"BA";"Conceição do Almeida";30,33;20,43;8,72;3,07;29,99;17,5;68,82;55,73;"De 10 a 20 mil"
3201704;"ES";"Conceição do Castelo";17,32;12,1;4,04;1,87;16,81;10,31;48,52;33,43;"De 10 a 20 mil"
2103554;"MA";"Conceição do Lago-Açu";40,5;34,88;27,36;13,92;44,68;39,73;69,49;69,02;"De 10 a 20 mil"
3117504;"MG";"Conceição do Mato Dentro";25,41;17,87;8,64;2,99;25,61;16,52;49,68;42,63;"De 10 a 20 mil"
3117702;"MG";"Conceição do Rio Verde";17,49;13,09;4,71;1,84;16,76;9,97;43,03;37,69;"De 10 a 20 mil"
3117801;"MG";"Conceição dos Ouros";11,88;6,85;1,96;0,94;9,86;4,88;41,32;24,15;"De 10 a 20 mil"
3512308;"SP";"Conchas";7,72;5,63;1,97;1,52;5,24;4,13;24,22;14,77;"De 10 a 20 mil"
2908705;"BA";"Condeúba";35,86;27,24;9,7;3,07;38,51;22,78;74,66;65,1;"De 10 a 20 mil"
3117900;"MG";"Congonhal";14,07;10;2,89;0,88;11,27;5,98;47,38;34,99;"De 10 a 20 mil"
4106209;"PR";"Contenda";7,5;5,06;1,68;0,99;6,43;3,87;26,65;16,76;"De 10 a 20 mil"
4106308;"PR";"Corbélia";10,6;7,66;1,71;0,88;9,88;6,14;30,78;23,45;"De 10 a 20 mil"
2504801;"PB";"Coremas";41,45;33,41;23,94;8,59;44,21;35,91;66,57;58,81;"De 10 a 20 mil"
2909109;"BA";"Coribe";32,86;28,37;12,41;4,1;36,3;26,8;69,73;66,07;"De 10 a 20 mil"
3119203;"MG";"Coroaci";19,15;15,49;3,25;2,4;16,47;10,86;54,23;44,19;"De 10 a 20 mil"
4204400;"SC";"Coronel Freitas";10,89;8,27;3,14;0,65;9,11;6,82;36,55;23,4;"De 10 a 20 mil"
2909208;"BA";"Coronel João Sá";54,91;39,29;31,79;7,35;62,41;45,77;84,64;74,68;"De 10 a 20 mil"
5003157;"MS";"Coronel Sapucaia";22,97;17,86;11,87;5,16;23,48;17,02;57,51;49,5;"De 10 a 20 mil"
4204558;"SC";"Correia Pinto";10,5;9,4;3,04;1,67;9,93;8,23;32,73;26,74;"De 10 a 20 mil"
2604700;"PE";"Correntes";42,24;32,51;19,99;8,03;46,09;34,19;74,35;68,06;"De 10 a 20 mil"
2604809;"PE";"Cortês";36,09;28,89;18,78;7,05;41,38;33,34;67,92;61,89;"De 10 a 20 mil"
5205802;"GO";"Corumbá de Goiás";20,6;15,47;3,02;1,59;20,98;12,21;56,64;45,01;"De 10 a 20 mil"
4204509;"SC";"Corupá";4,29;3,09;1,68;0,74;3,2;2,39;12,97;9,42;"De 10 a 20 mil"
1100080;"RO";"Costa Marques";15,98;8,56;5,78;1,64;17,18;8,16;47,95;32,27;"De 10 a 20 mil"
5003256;"MS";"Costa Rica";13,39;9,27;2,7;1,09;13,05;7,48;46,77;34,72;"De 10 a 20 mil"
2909406;"BA";"Cotegipe";38,46;29,84;16,16;5,75;45,52;32,87;68,35;65,34;"De 10 a 20 mil"
5103379;"MT";"Cotriguaçu";16;9,28;6,91;2,4;18,58;8,99;38,7;35,47;"De 10 a 20 mil"
4306007;"RS";"Crissiumal";6,62;4,78;1,28;0,78;4,99;3,11;18,83;11,99;"De 10 a 20 mil"
3120201;"MG";"Cristais";14,23;9,84;2,64;1,76;11,31;6,71;43,23;30,51;"De 10 a 20 mil"
3120508;"MG";"Cristina";14,41;9,34;3,72;0,92;13,4;7,24;37,6;26,52;"De 10 a 20 mil"
2801702;"SE";"Cristinápolis";41,82;30,45;25,94;10,24;46,83;33,6;73,42;68,48;"De 10 a 20 mil"
2909703;"BA";"Cristópolis";37,91;30,2;13,82;4,74;45,74;31,8;71,8;67,15;"De 10 a 20 mil"
5206404;"GO";"Crixás";17,94;11,96;4,47;1,33;17,26;9,32;55,89;41,27;"De 10 a 20 mil"
2304236;"CE";"Croatá";45,29;35,53;18,34;6,93;50,7;37,08;76,04;71,98;"De 10 a 20 mil"
2504900;"PB";"Cruz do Espírito Santo";43,65;33,05;23,79;8,84;48,41;35,9;76,39;67,68;"De 10 a 20 mil"
4106803;"PR";"Cruz Machado";8,31;5,88;2,25;0,71;7,88;4,94;23,81;18,16;"De 10 a 20 mil"
