"Codigo";"UF";"Municipio";"Analf_2000";"Analf_2010";"Inadequado_2000";"Inadequado_2010";"AnalfEInadequado_2000";"AnalfEInadequado_2010";"Classe"
3114006;"MG";"Carmo da Mata";13,13;8,23;18,29;9,83;2,53;2,12;"De 10 a 20 mil"
3114105;"MG";"Carmo de Minas";20,79;13,31;12,5;11,09;3,2;2,54;"De 10 a 20 mil"
2801504;"SE";"Carmópolis";35,25;17,5;4,49;0,39;2,67;0,32;"De 10 a 20 mil"
3114501;"MG";"Carmópolis de Minas";12,6;3,19;23,22;6,22;4,37;0,31;"De 10 a 20 mil"
2603900;"PE";"Carnaíba";57,66;33,97;55,02;41,16;39,46;18,5;"De 10 a 20 mil"
2303402;"CE";"Carnaubal";60,92;39,29;45,18;29,95;33,77;16,13;"De 10 a 20 mil"
2603926;"PE";"Carnaubeira da Penha";69,15;44,22;88,41;80,61;64,36;39,84;"De 10 a 20 mil"
2604155;"PE";"Casinhas";68,34;46,96;85,14;75,36;58,75;38,48;"De 10 a 20 mil"
3115102;"MG";"Cássia";16,77;9,83;10,26;8,99;2,21;1,31;"De 10 a 20 mil"
2202604;"PI";"Castelo do Piauí";59,97;39,51;48,27;38,18;36,01;20,31;"De 10 a 20 mil"
3511003;"SP";"Castilho";14,52;7,41;14,46;13,66;2,8;1,5;"De 10 a 20 mil"
4105003;"PR";"Catanduvas";32,29;16,59;39,46;27,44;15,16;4,34;"De 10 a 20 mil"
2303600;"CE";"Catarina";60,45;38,9;61,61;49,79;44,06;24,14;"De 10 a 20 mil"
2103109;"MA";"Cedral";40,63;25,7;35,38;10,98;16,96;3,56;"De 10 a 20 mil"
2604304;"PE";"Cedro";56,03;33,15;41,72;36,19;25,94;14,75;"De 10 a 20 mil"
4105102;"PR";"Centenário do Sul";23,13;10,41;15,31;9,03;4,32;0,88;"De 10 a 20 mil"
2907608;"BA";"Central";47,47;26,37;42,01;12,36;23,76;4,97;"De 10 a 20 mil"
3115805;"MG";"Centralina";19,21;11,13;4,57;5;1,14;0,25;"De 10 a 20 mil"
2103158;"MA";"Centro do Guilherme";60,3;45,6;92,38;46,98;57,86;23,1;"De 10 a 20 mil"
2103174;"MA";"Centro Novo do Maranhão";67,55;39,09;96,89;57,33;66,17;23,01;"De 10 a 20 mil"
1100056;"RO";"Cerejeiras";15,73;7,5;43,17;17,95;9,5;1,81;"De 10 a 20 mil"
3511409;"SP";"Cerqueira César";10,01;6,86;12,03;5,84;1,76;0,41;"De 10 a 20 mil"
4105201;"PR";"Cerro Azul";33,68;20,15;54,72;33,58;23,03;9,46;"De 10 a 20 mil"
2402709;"RN";"Cerro Corá";57,78;33,99;61,43;35,85;40,51;15,46;"De 10 a 20 mil"
4305173;"RS";"Cerro Grande do Sul";19,91;10,15;54,95;36,92;14,13;5,23;"De 10 a 20 mil"
4305207;"RS";"Cerro Largo";8,7;6,9;4,44;0,89;0,36;0,22;"De 10 a 20 mil"
3511607;"SP";"Cesário Lange";10,82;6,45;12,01;1,3;1,42;0,08;"De 10 a 20 mil"
4105300;"PR";"Céu Azul";13,69;5,29;25,14;13,72;3,51;1,2;"De 10 a 20 mil"
2604403;"PE";"Chã de Alegria";56,32;32,71;37,46;18,62;25,89;8,45;"De 10 a 20 mil"
3116100;"MG";"Chapada do Norte";57,07;36,46;63,14;56,14;45,12;27,36;"De 10 a 20 mil"
5103007;"MT";"Chapada dos Guimarães";26,34;13;43,65;25,34;16,84;4,83;"De 10 a 20 mil"
3116159;"MG";"Chapada Gaúcha";41,09;19,7;53,1;39,33;26,79;12,31;"De 10 a 20 mil"
5002951;"MS";"Chapadão do Sul";8,97;6,24;24,49;7,53;2,7;0,7;"De 10 a 20 mil"
3511706;"SP";"Charqueada";14,57;12,01;4,26;1,72;1,42;0,41;"De 10 a 20 mil"
2303907;"CE";"Chaval";65,72;49,72;76,66;27,16;57,17;17,87;"De 10 a 20 mil"
3557204;"SP";"Chavantes";14,77;12,41;9,01;2,46;1,99;0,59;"De 10 a 20 mil"
4105409;"PR";"Chopinzinho";18,63;9,26;45,71;24,42;11,2;2,82;"De 10 a 20 mil"
2303931;"CE";"Choró";70,09;49,92;81,6;64,49;59,2;34,83;"De 10 a 20 mil"
2303956;"CE";"Chorozinho";59,76;36,98;61,85;27,5;40,9;13,78;"De 10 a 20 mil"
2907707;"BA";"Chorrochó";49,66;40,83;58,24;42,96;30,54;21,57;"De 10 a 20 mil"
4105607;"PR";"Cidade Gaúcha";17,12;10,23;10,85;6,64;2,15;0,87;"De 10 a 20 mil"
2103257;"MA";"Cidelândia";52,36;32,58;54,37;19,27;32,36;6,94;"De 10 a 20 mil"
4305454;"RS";"Cidreira";6,87;4,81;0,86;0,55;0,29;0;"De 10 a 20 mil"
2907905;"BA";"Cipó";51,35;37,33;34,08;19,48;21,85;9,86;"De 10 a 20 mil"
5103056;"MT";"Cláudia";17,71;10,33;20,27;26,05;5,37;2,79;"De 10 a 20 mil"
4105706;"PR";"Clevelândia";20,36;13,63;17,43;7,56;3,52;1,03;"De 10 a 20 mil"
4204251;"SC";"Cocal do Sul";4,82;2,32;2,15;0,3;0,37;0;"De 10 a 20 mil"
5205513;"GO";"Cocalzinho de Goiás";24,73;11,27;37,92;16,65;12,88;2,45;"De 10 a 20 mil"
2908101;"BA";"Cocos";52,57;33,73;58,28;41,38;36,09;21,06;"De 10 a 20 mil"
2702009;"AL";"Coité do Nóia";69,23;49,78;79,09;61,39;58,35;35,12;"De 10 a 20 mil"
1502608;"PA";"Colares";24,76;16,72;49,09;22,55;15,82;5,9;"De 10 a 20 mil"
3512001;"SP";"Colina";10,3;8,28;8,67;2,71;0,78;0,15;"De 10 a 20 mil"
1100064;"RO";"Colorado do Oeste";17,39;10,1;47,75;26,07;10,51;2,33;"De 10 a 20 mil"
5103304;"MT";"Comodoro";27,29;15,21;39,27;32,97;17,1;9,07;"De 10 a 20 mil"
2504405;"PB";"Conceição";64,38;44,64;47,46;32,36;36,23;18,71;"De 10 a 20 mil"
2908309;"BA";"Conceição do Almeida";47,78;28,13;55,12;34,06;30,41;11,55;"De 10 a 20 mil"
3201704;"ES";"Conceição do Castelo";24,74;16,65;45,93;26,29;14,88;7,31;"De 10 a 20 mil"
2103554;"MA";"Conceição do Lago-Açu";62,93;52,35;53,31;48,33;38,93;30,91;"De 10 a 20 mil"
3117504;"MG";"Conceição do Mato Dentro";37,97;23,79;37,97;28;19,95;9,82;"De 10 a 20 mil"
3117702;"MG";"Conceição do Rio Verde";28,71;17,31;14,35;7,35;5,28;1,88;"De 10 a 20 mil"
3117801;"MG";"Conceição dos Ouros";12,25;4,82;16,53;3,14;1,99;0,34;"De 10 a 20 mil"
3512308;"SP";"Conchas";9,09;7,93;7,58;3,33;1,24;0,14;"De 10 a 20 mil"
2908705;"BA";"Condeúba";51,71;29,63;63,89;30,52;39,44;11,19;"De 10 a 20 mil"
3117900;"MG";"Congonhal";10,87;4,56;24,39;14,8;3,7;0,55;"De 10 a 20 mil"
4106209;"PR";"Contenda";10,62;4,97;31,56;14,42;3,83;0,5;"De 10 a 20 mil"
4106308;"PR";"Corbélia";18,1;8,31;18,33;10,76;2,96;0,69;"De 10 a 20 mil"
2504801;"PB";"Coremas";67,83;47,71;38,17;14,52;30,44;9,58;"De 10 a 20 mil"
2909109;"BA";"Coribe";49,02;33,09;43,14;18,97;23,76;7,67;"De 10 a 20 mil"
3119203;"MG";"Coroaci";23,41;19,28;57,27;36,35;14,32;8,93;"De 10 a 20 mil"
4204400;"SC";"Coronel Freitas";19,44;7,48;25,23;11,73;8,32;1,32;"De 10 a 20 mil"
2909208;"BA";"Coronel João Sá";76,84;53,53;67,35;44,36;56,12;29,27;"De 10 a 20 mil"
5003157;"MS";"Coronel Sapucaia";43,28;28,25;41,82;11,64;27,83;4,33;"De 10 a 20 mil"
4204558;"SC";"Correia Pinto";15,39;10,47;19,89;5,94;3,92;1,32;"De 10 a 20 mil"
2604700;"PE";"Correntes";63,31;50,17;36,51;31,3;27,19;17,61;"De 10 a 20 mil"
2604809;"PE";"Cortês";60,86;43,83;18,9;20,82;14,55;12,03;"De 10 a 20 mil"
5205802;"GO";"Corumbá de Goiás";23,78;11,86;42,61;31,36;10,72;5,51;"De 10 a 20 mil"
4204509;"SC";"Corupá";4,36;1,64;6,79;1,64;0,96;0;"De 10 a 20 mil"
1100080;"RO";"Costa Marques";26,68;9,43;57,43;41,04;20,65;4,6;"De 10 a 20 mil"
5003256;"MS";"Costa Rica";18,74;6,81;23,71;5,81;4,2;0,66;"De 10 a 20 mil"
2909406;"BA";"Cotegipe";61,56;42,35;49,86;36,62;34,95;20,07;"De 10 a 20 mil"
5103379;"MT";"Cotriguaçu";23,37;9,48;62,95;63,01;19,01;7,06;"De 10 a 20 mil"
4306007;"RS";"Crissiumal";7,64;4,02;50,15;13,85;4,54;0,34;"De 10 a 20 mil"
3120201;"MG";"Cristais";14,9;7,25;29,37;14,39;5,08;2,16;"De 10 a 20 mil"
3120508;"MG";"Cristina";20,04;7,84;27,36;17,06;5,67;1,24;"De 10 a 20 mil"
2801702;"SE";"Cristinápolis";63,69;49,09;53,61;29,27;42,02;17,7;"De 10 a 20 mil"
2909703;"BA";"Cristópolis";64,65;40,18;42,48;16,16;32,69;8,62;"De 10 a 20 mil"
5206404;"GO";"Crixás";18,76;9,33;27,2;16,42;7,52;2,39;"De 10 a 20 mil"
2304236;"CE";"Croatá";68,78;45,85;60,62;5,78;46,6;4,06;"De 10 a 20 mil"
2504900;"PB";"Cruz do Espírito Santo";64,85;52,3;59,35;35,5;41,91;20,58;"De 10 a 20 mil"
4106803;"PR";"Cruz Machado";12,72;6,26;69,72;39,61;10,03;2,06;"De 10 a 20 mil"
4306205;"RS";"Cruzeiro do Sul";6,96;2,92;15,18;0,89;1,84;0,38;"De 10 a 20 mil"
3120805;"MG";"Cruzília";15,9;8,9;10,6;6,07;2,17;0,78;"De 10 a 20 mil"
2505105;"PB";"Cuité";60,01;40,68;43,69;33,28;34,16;16,58;"De 10 a 20 mil"
1100940;"RO";"Cujubim";31,36;13,57;66,02;32,14;23,3;6,49;"De 10 a 20 mil"
2604908;"PE";"Cumaru";60,92;38,78;73,28;45,1;46,75;23,2;"De 10 a 20 mil"
1502764;"PA";"Cumaru do Norte";38,46;33,77;40,38;55,08;16,67;15,31;"De 10 a 20 mil"
4204707;"SC";"Cunha Porã";9,47;3,74;43,09;23,02;5,11;1,05;"De 10 a 20 mil"
2203206;"PI";"Curimatá";33,87;24,7;46,23;29,95;20,63;11,25;"De 10 a 20 mil"
1502772;"PA";"Curionópolis";44,9;25,85;50,52;32,31;25,29;9,72;"De 10 a 20 mil"
4107009;"PR";"Curiúva";28,42;12,19;32,49;16,37;9,79;2,54;"De 10 a 20 mil"
1502855;"PA";"Curuá";31,18;24,3;68,41;32,7;22;9,48;"De 10 a 20 mil"
2910008;"BA";"Dário Meira";70,88;48,03;59,58;29,33;47,24;18,12;"De 10 a 20 mil"
2103752;"MA";"Davinópolis";44,39;33,05;38,4;10,64;20,84;5,45;"De 10 a 20 mil"
2203305;"PI";"Demerval Lobão";46,53;31,08;28,11;19,11;17,4;7,61;"De 10 a 20 mil"
5003454;"MS";"Deodápolis";22,32;10,54;23,57;12,78;5,29;0,93;"De 10 a 20 mil"
1707009;"TO";"Dianópolis";31,54;17,92;22,28;11,61;12,85;5,24;"De 10 a 20 mil"
4205001;"SC";"Dionísio Cerqueira";17,78;11,13;38,84;19,51;7,87;2,98;"De 10 a 20 mil"
3122009;"MG";"Divino";29,31;15,55;50,76;36,46;16,58;6,87;"De 10 a 20 mil"
3513900;"SP";"Divinolândia";5,99;5,75;36,42;15,34;2,63;2,06;"De 10 a 20 mil"
5003488;"MS";"Dois Irmãos do Buriti";28,28;11,73;60,59;13,89;17,31;2,58;"De 10 a 20 mil"
2702504;"AL";"Dois Riachos";71,07;55,81;62,76;51,88;49,94;34,29;"De 10 a 20 mil"
2910107;"BA";"Dom Basílio";46,83;29,34;54,08;42,35;29,8;18,21;"De 10 a 20 mil"
4306502;"RS";"Dom Feliciano";23,85;15,75;79,31;47,4;19,45;9,55;"De 10 a 20 mil"
2505709;"PB";"Dona Inês";71,85;50,74;65,02;50,28;50,81;31,38;"De 10 a 20 mil"
3123205;"MG";"Dores do Indaiá";19,74;10,06;8,37;4,97;1,39;1,36;"De 10 a 20 mil"
2605152;"PE";"Dormentes";55,57;32,27;69,82;27,47;44,13;12,58;"De 10 a 20 mil"
3514502;"SP";"Duartina";10,68;8,35;4,29;4,36;1,19;1,21;"De 10 a 20 mil"
3301603;"RJ";"Duas Barras";24,73;13,18;22,94;2,01;8,78;0,45;"De 10 a 20 mil"
2103901;"MA";"Duque Bacelar";71,05;50,62;77,34;48,36;60,42;30,64;"De 10 a 20 mil"
5207402;"GO";"Edéia";18,13;11,64;25,77;8,79;5,33;1,26;"De 10 a 20 mil"
3514809;"SP";"Eldorado";17,38;13,3;30,52;17,35;7,75;3,92;"De 10 a 20 mil"
5003751;"MS";"Eldorado";24,5;13,47;26,33;14,76;10,31;3,94;"De 10 a 20 mil"
2203503;"PI";"Elesbão Veloso";58,19;43,94;38,49;16,82;28,93;10,14;"De 10 a 20 mil"
3514908;"SP";"Elias Fausto";15,6;7,24;19,04;4,12;4,4;0,53;"De 10 a 20 mil"
4107504;"PR";"Engenheiro Beltrão";17,17;7,07;12,25;5,75;2,56;0,38;"De 10 a 20 mil"
3123700;"MG";"Engenheiro Caldas";33,39;17,67;17,41;8,38;6,39;1,47;"De 10 a 20 mil"
3515152;"SP";"Engenheiro Coelho";18,63;11,7;12,28;3,31;2,34;0,45;"De 10 a 20 mil"
3301801;"RJ";"Engenheiro Paulo de Frontin";12,51;5,75;8,85;0;2,14;0;"De 10 a 20 mil"
3123908;"MG";"Entre Rios de Minas";15,81;8,76;28,6;20,84;5,74;3,6;"De 10 a 20 mil"
1301506;"AM";"Envira";75,66;52,73;78,05;45,84;65,64;28,13;"De 10 a 20 mil"
1200252;"AC";"Epitaciolândia";40,99;23,66;47,83;29,07;26,38;9,07;"De 10 a 20 mil"
2900504;"BA";"Érico Cardoso";70,29;50,12;48,05;27,03;38,56;16,99;"De 10 a 20 mil"
3124005;"MG";"Ervália";30,42;12,4;52,38;34,86;17,81;5,07;"De 10 a 20 mil"
2104008;"MA";"Esperantinópolis";56,83;45,14;52,92;26,92;35,04;15,55;"De 10 a 20 mil"
2403509;"RN";"Espírito Santo";69,27;51,89;43,32;14,06;31,63;8,34;"De 10 a 20 mil"
4307500;"RS";"Espumoso";13,09;5,52;36,64;5,43;5,44;0,64;"De 10 a 20 mil"
3124500;"MG";"Estiva";17,91;6,13;38,04;10,49;8,22;1,77;"De 10 a 20 mil"
3557303;"SP";"Estiva Gerbi";12,64;3,46;7,91;5,06;1,95;0;"De 10 a 20 mil"
2702553;"AL";"Estrela de Alagoas";70,19;52,16;76,49;62,18;55,23;33,45;"De 10 a 20 mil"
3124906;"MG";"Eugenópolis";19,46;10,92;36,47;17,04;9,84;2,86;"De 10 a 20 mil"
2506103;"PB";"Fagundes";64,58;48,17;64,58;52,09;46,77;30,04;"De 10 a 20 mil"
2304301;"CE";"Farias Brito";56,3;34,61;57,97;30,94;38,56;13,97;"De 10 a 20 mil"
3515400;"SP";"Fartura";10,55;5,47;18,13;4,79;2,17;0,67;"De 10 a 20 mil"
2910750;"BA";"Fátima";65,28;45,29;60,41;17,39;44,5;10,24;"De 10 a 20 mil"
5003801;"MS";"Fátima do Sul";15,85;8,2;15,05;7,91;2,87;1,01;"De 10 a 20 mil"
4107603;"PR";"Faxinal";24,99;13,56;23,33;10,64;7,89;1,9;"De 10 a 20 mil"
4205308;"SC";"Faxinal dos Guedes";15,28;8,32;23,83;4,16;5,7;0,33;"De 10 a 20 mil"
3125705;"MG";"Felixlândia";22,27;8,9;22,94;13,31;6,09;2,07;"De 10 a 20 mil"
4308102;"RS";"Feliz";2,29;0,42;3,26;0,57;0,11;0;"De 10 a 20 mil"
5103700;"MT";"Feliz Natal";29,76;17,1;55,32;31,02;19,55;11,1;"De 10 a 20 mil"
2605509;"PE";"Ferreiros";54,77;39,17;33,98;12,75;21,88;8,26;"De 10 a 20 mil"
3125903;"MG";"Ferros";40,77;24,97;60,06;51,55;30,03;15,16;"De 10 a 20 mil"
3125952;"MG";"Fervedouro";31,64;18;64,53;52,1;22,4;11,1;"De 10 a 20 mil"
2910859;"BA";"Filadélfia";55,21;29,94;60,24;21,33;37,87;9,28;"De 10 a 20 mil"
5207808;"GO";"Firminópolis";14,6;4,5;18,39;15,89;2,99;0,66;"De 10 a 20 mil"
2702801;"AL";"Flexeiras";69,78;50,42;45,15;29,34;37,48;18,76;"De 10 a 20 mil"
5207907;"GO";"Flores de Goiás";31,59;21,37;56,85;50,97;18,95;9,86;"De 10 a 20 mil"
2911006;"BA";"Floresta Azul";50,76;38,34;27,09;16,87;16,36;9,41;"De 10 a 20 mil"
1503044;"PA";"Floresta do Araguaia";36,67;22,73;82,62;72,23;32,91;18,2;"De 10 a 20 mil"
4108007;"PR";"Florestópolis";19,27;11,67;16,38;1,37;4,52;0,34;"De 10 a 20 mil"
3516002;"SP";"Flórida Paulista";14,03;6,95;4,9;6,39;0,66;0,77;"De 10 a 20 mil"
4308300;"RS";"Fontoura Xavier";30,86;17,8;68,51;48,43;23,64;10,65;"De 10 a 20 mil"
2104099;"MA";"Formosa da Serra Negra";39,06;33,53;91,73;62,87;37,83;24,96;"De 10 a 20 mil"
1708205;"TO";"Formoso do Araguaia";28,45;14,84;41,9;19,78;16,43;4,84;"De 10 a 20 mil"
2104107;"MA";"Fortaleza dos Nogueiras";40,57;21,86;51,92;34,89;22,64;10,93;"De 10 a 20 mil"
2304459;"CE";"Fortim";57,16;37,82;56,9;22,69;36,43;12,53;"De 10 a 20 mil"
2104206;"MA";"Fortuna";63,69;44,27;40,66;35,53;33,75;19,2;"De 10 a 20 mil"
3126505;"MG";"Francisco Badaró";47,49;27,9;34,14;26,24;19,8;8,9;"De 10 a 20 mil"
2304509;"CE";"Frecheirinha";69,29;46,34;52,81;29,07;43,66;18,5;"De 10 a 20 mil"
2605806;"PE";"Frei Miguelinho";57,52;32,65;78,99;44,56;48,77;18,71;"De 10 a 20 mil"
2802304;"SE";"Frei Paulo";54,39;36,11;22,38;11,58;17,44;8,33;"De 10 a 20 mil"
3127008;"MG";"Fronteira";15,03;14,31;9,15;0,22;1,74;0;"De 10 a 20 mil"
2204303;"PI";"Fronteiras";59,27;41,32;48,69;35,5;36,91;21,82;"De 10 a 20 mil"
3202207;"ES";"Fundão";19,1;11,26;16,71;9,85;5,2;1,83;"De 10 a 20 mil"
2802403;"SE";"Gararu";64,71;42,44;49,44;24,25;35,41;15,29;"De 10 a 20 mil"
4205704;"SC";"Garopaba";17,56;6,42;7,02;0,37;1,96;0,07;"De 10 a 20 mil"
4205803;"SC";"Garuva";14,02;6,35;3,48;0,83;1,4;0;"De 10 a 20 mil"
4108502;"PR";"General Carneiro";23,98;17,08;24,12;8,68;8,01;1,57;"De 10 a 20 mil"
3516903;"SP";"General Salgado";11,93;5,9;7,13;5,62;0,67;0,28;"De 10 a 20 mil"
2911303;"BA";"Gentio do Ouro";43,42;30,15;28,05;20,2;13;8,93;"De 10 a 20 mil"
3517000;"SP";"Getulina";14,52;12,02;10,15;8,98;2,64;1,06;"De 10 a 20 mil"
4308904;"RS";"Getúlio Vargas";8,86;3,93;9,13;6,1;0,72;0,2;"De 10 a 20 mil"
2204402;"PI";"Gilbués";48,82;39,22;72,26;57,14;42,16;27,9;"De 10 a 20 mil"
4309001;"RS";"Giruá";13,13;6,89;20,35;15,3;2,22;1,43;"De 10 a 20 mil"
2911402;"BA";"Glória";57,65;38,25;46,33;44,91;30,93;21,54;"De 10 a 20 mil"
2104305;"MA";"Godofredo Viana";47,7;27,05;74,86;45,03;41,27;12,97;"De 10 a 20 mil"
5208400;"GO";"Goianápolis";21,87;15,17;9,66;4,33;2,85;1,44;"De 10 a 20 mil"
1709005;"TO";"Goiatins";47,46;37,29;51,4;40,36;28,04;17,33;"De 10 a 20 mil"
2104404;"MA";"Gonçalves Dias";55,93;47,29;65,65;26,21;41,46;16,79;"De 10 a 20 mil"
3127602;"MG";"Gouveia";19,59;10,65;27,25;6,63;8,37;1,66;"De 10 a 20 mil"
2104503;"MA";"Governador Archer";58,92;47,75;55,35;15,58;39,33;9,67;"De 10 a 20 mil"
4206009;"SC";"Governador Celso Ramos";10,25;6,12;0,41;0,12;0,16;0;"De 10 a 20 mil"
2404309;"RN";"Governador Dix-Sept Rosado";45,73;34,05;62,47;26,33;35,26;12,74;"De 10 a 20 mil"
2104552;"MA";"Governador Edison Lobão";46,63;27,82;36,24;13,78;20,96;5,14;"De 10 a 20 mil"
2104602;"MA";"Governador Eugênio Barros";63,04;48,1;55,15;10,83;40,68;7,14;"De 10 a 20 mil"
1101005;"RO";"Governador Jorge Teixeira";23,17;14,47;91,27;57,48;22,68;9,42;"De 10 a 20 mil"
3202256;"ES";"Governador Lindenberg";NA;13,08;NA;43,78;NA;5,08;"De 10 a 20 mil"
2911600;"BA";"Governador Mangabeira";46,55;26,89;65,61;48,01;37,22;17,09;"De 10 a 20 mil"
2104651;"MA";"Governador Newton Bello";70,41;54,21;83,11;46,46;61,75;27,62;"De 10 a 20 mil"
2304657;"CE";"Graça";70,93;47,35;75,17;44,47;57,51;24,88;"De 10 a 20 mil"
3127800;"MG";"Grão Mogol";46,65;25,54;42,44;48,28;26,18;16,38;"De 10 a 20 mil"
4206207;"SC";"Gravatal";8,07;5,15;19,1;4,64;3,86;0,52;"De 10 a 20 mil"
2304905;"CE";"Groaíras";53,77;28,75;37,98;14,62;25,53;5,58;"De 10 a 20 mil"
4206306;"SC";"Guabiruba";5,69;2,81;1,25;0;0,16;0;"De 10 a 20 mil"
2204501;"PI";"Guadalupe";39,37;25,95;19,16;7,84;12,02;3,62;"De 10 a 20 mil"
3517208;"SP";"Guaiçara";10,9;7,73;11,18;2,76;1,5;0,44;"De 10 a 20 mil"
1301654;"AM";"Guajará";69,35;53,82;83,81;59,14;61,7;37,53;"De 10 a 20 mil"
2911659;"BA";"Guajeru";56,89;38;86,36;53,96;51,54;24,75;"De 10 a 20 mil"
2404507;"RN";"Guamaré";44,93;37,89;19,01;3,49;12,36;2,4;"De 10 a 20 mil"
3128105;"MG";"Guapé";13,96;8,65;31,66;20,46;4,83;2,31;"De 10 a 20 mil"
3517505;"SP";"Guapiaçu";9,4;6,51;10,4;4,82;1,25;0,8;"De 10 a 20 mil"
3517604;"SP";"Guapiara";25,5;10,92;47,36;14,39;15,64;2,49;"De 10 a 20 mil"
5209200;"GO";"Guapó";18,52;11,87;27,96;5,42;7,64;0,95;"De 10 a 20 mil"
3517703;"SP";"Guará";22,19;13,08;0,31;1,92;0,09;0,27;"De 10 a 20 mil"
3128204;"MG";"Guaraciaba";35,84;18,59;62,41;44,68;25,64;9,6;"De 10 a 20 mil"
4206405;"SC";"Guaraciaba";12,05;8,45;37,22;13,27;6,27;1,66;"De 10 a 20 mil"
3128303;"MG";"Guaranésia";15,82;11,64;15,38;1,74;4,23;0,45;"De 10 a 20 mil"
4109302;"PR";"Guaraniaçu";23,89;10,96;47,1;33,22;14,4;4,38;"De 10 a 20 mil"
3518503;"SP";"Guareí";17,75;11,24;22,29;5,98;5,47;0,82;"De 10 a 20 mil"
5004106;"MS";"Guia Lopes da Laguna";26,18;15,46;21,47;9,11;6,76;1,94;"De 10 a 20 mil"
2104909;"MA";"Guimarães";28,41;22,28;51,53;19,25;16,31;5,57;"De 10 a 20 mil"
5104203;"MT";"Guiratinga";21,11;11,08;10,59;6,15;1,69;0,56;"De 10 a 20 mil"
2506400;"PB";"Gurinhém";71,32;55,18;44,49;28,46;33,29;15,22;"De 10 a 20 mil"
2911857;"BA";"Heliópolis";66,59;45,96;41,73;16,62;31,83;11,44;"De 10 a 20 mil"
2305209;"CE";"Hidrolândia";58,32;41,09;63,1;31,89;42,5;16,82;"De 10 a 20 mil"
5209705;"GO";"Hidrolândia";16,06;7,95;41,25;24,25;8,58;2,93;"De 10 a 20 mil"
3519055;"SP";"Holambra";13,07;6,35;22,4;2,34;4,67;0,45;"De 10 a 20 mil"
4309605;"RS";"Horizontina";6,55;3,02;13,36;2,01;1,04;0,08;"De 10 a 20 mil"
3519105;"SP";"Iacanga";11,99;4,64;0,13;5,7;0;0,13;"De 10 a 20 mil"
5209903;"GO";"Iaciara";37,32;22,03;24,83;12,62;11,36;4,23;"De 10 a 20 mil"
3129301;"MG";"Iapu";25,72;13,74;32,4;21,18;11,59;3,08;"De 10 a 20 mil"
2606507;"PE";"Iati";76,03;56,2;62,34;38,69;51,47;26,63;"De 10 a 20 mil"
2305266;"CE";"Ibaretama";66,9;50,98;79,3;64,54;56,17;34,23;"De 10 a 20 mil"
2703007;"AL";"Ibateguara";73,1;56,3;44,02;19,37;37,14;14,53;"De 10 a 20 mil"
2912004;"BA";"Ibiassucê";46,66;23,67;44,97;10,34;25,63;4,35;"De 10 a 20 mil"
2912202;"BA";"Ibicoara";53,78;21,23;58,8;13,88;37,35;4,51;"De 10 a 20 mil"
2912301;"BA";"Ibicuí";55,88;32,96;27,45;23,64;18,84;11,71;"De 10 a 20 mil"
2305332;"CE";"Ibicuitinga";55,84;39,1;49,05;22,96;33,51;11,43;"De 10 a 20 mil"
2912400;"BA";"Ibipeba";30,56;21,58;24,69;12,95;8,77;4,26;"De 10 a 20 mil"
2912509;"BA";"Ibipitanga";60,47;39,22;68,39;45,02;47,69;23,12;"De 10 a 20 mil"
3519402;"SP";"Ibirá";12,34;11,72;9,09;5,25;1,04;0,49;"De 10 a 20 mil"
3129707;"MG";"Ibiraci";21,03;8,67;26,72;3,98;6,4;0,53;"De 10 a 20 mil"
3202504;"ES";"Ibiraçu";18,35;6,67;12,2;5,26;4,59;1,05;"De 10 a 20 mil"
4206900;"SC";"Ibirama";9,82;4,32;10,45;0,5;1,7;0,07;"De 10 a 20 mil"
2912905;"BA";"Ibirataia";55,24;38,72;32,68;14,91;23,81;9,12;"De 10 a 20 mil"
4310009;"RS";"Ibirubá";6,79;2,63;24,47;10,95;1,32;0,08;"De 10 a 20 mil"
2913002;"BA";"Ibitiara";38,64;32,72;54,99;32,88;24,8;15,32;"De 10 a 20 mil"
2913101;"BA";"Ibititá";39,86;28,28;25,65;6,35;12,12;2,06;"De 10 a 20 mil"
2305357;"CE";"Icapuí";55,18;36;15,16;6,71;10,32;3,7;"De 10 a 20 mil"
3130051;"MG";"Icaraí de Minas";44,41;21,02;39,72;15,55;19,62;5,09;"De 10 a 20 mil"
3202603;"ES";"Iconha";12,13;6,37;26,92;9,38;4,93;1,8;"De 10 a 20 mil"
2404606;"RN";"Ielmo Marinho";67,34;39,68;78,29;42,54;55,44;18,87;"De 10 a 20 mil"
2913408;"BA";"Igaporã";49,19;28,28;37,47;31,25;20,61;11,95;"De 10 a 20 mil"
2105153;"MA";"Igarapé do Meio";59,15;39,83;44,47;12,03;28,14;6,41;"De 10 a 20 mil"
2105203;"MA";"Igarapé Grande";47,81;38,16;43,09;22,43;25,56;10,63;"De 10 a 20 mil"
2913457;"BA";"Igrapiúna";59,63;40,25;71,21;50,27;48,38;25,53;"De 10 a 20 mil"
2606903;"PE";"Iguaraci";54,17;36,39;52,96;43,94;34,6;21,2;"De 10 a 20 mil"
5004304;"MS";"Iguatemi";22,99;14,37;25,31;20,98;6,53;4,53;"De 10 a 20 mil"
4207106;"SC";"Ilhota";10,98;3,49;9,3;1,47;1,68;0;"De 10 a 20 mil"
3130507;"MG";"Ilicínea";17,17;9,01;22,27;17,5;2,75;1,59;"De 10 a 20 mil"
