"Codigo";"UF";"Municipio";"Total";"Taxa";"Classe"
3113404;"MG";"Caratinga";39;2,5;"De 50 a 100 mil"
4304705;"RS";"Carazinho";17;1,74;"De 50 a 100 mil"
2604007;"PE";"Carpina";122;8,09;"De 50 a 100 mil"
2907202;"BA";"Casa Nova";266;18,41;"De 50 a 100 mil"
2303501;"CE";"Cascavel";96;7,54;"De 50 a 100 mil"
4104907;"PR";"Castro";18;1,29;"De 50 a 100 mil"
3115300;"MG";"Cataguases";36;3,28;"De 50 a 100 mil"
5205109;"GO";"Catalão";19;1,49;"De 50 a 100 mil"
2907509;"BA";"Catu";54;5,97;"De 50 a 100 mil"
2402600;"RN";"Ceará-Mirim";293;19,09;"De 50 a 100 mil"
2103208;"MA";"Chapadinha";356;19,54;"De 50 a 100 mil"
4105508;"PR";"Cianorte";10;0,93;"De 50 a 100 mil"
5205497;"GO";"Cidade Ocidental";52;4,27;"De 50 a 100 mil"
1301209;"AM";"Coari";499;22,24;"De 50 a 100 mil"
2908408;"BA";"Conceição do Coité";127;9,69;"De 50 a 100 mil"
4204301;"SC";"Concórdia";14;1,32;"De 50 a 100 mil"
2103604;"MA";"Coroatá";228;14,62;"De 50 a 100 mil"
2702306;"AL";"Coruripe";68;5,92;"De 50 a 100 mil"
3512803;"SP";"Cosmópolis";34;3,46;"De 50 a 100 mil"
2304103;"CE";"Crateús";131;9,65;"De 50 a 100 mil"
4306106;"RS";"Cruz Alta";36;3,44;"De 50 a 100 mil"
2909802;"BA";"Cruz das Almas";51;5,05;"De 50 a 100 mil"
3513405;"SP";"Cruzeiro";34;2,79;"De 50 a 100 mil"
1200203;"AC";"Cruzeiro do Sul";159;7,46;"De 50 a 100 mil"
3120904;"MG";"Curvelo";32;2,47;"De 50 a 100 mil"
2910057;"BA";"Dias d'Ávila";98;7,33;"De 50 a 100 mil"
1502939;"PA";"Dom Eliseu";100;7,97;"De 50 a 100 mil"
3515103;"SP";"Embu-Guaçu";45;3,64;"De 50 a 100 mil"
4307005;"RS";"Erechim";18;1,19;"De 50 a 100 mil"
2605202;"PE";"Escada";180;13,99;"De 50 a 100 mil"
3124104;"MG";"Esmeraldas";40;3,1;"De 50 a 100 mil"
2802106;"SE";"Estância";181;12,35;"De 50 a 100 mil"
4307708;"RS";"Esteio";21;1,64;"De 50 a 100 mil"
2910701;"BA";"Euclides da Cunha";156;12,45;"De 50 a 100 mil"
4307906;"RS";"Farroupilha";12;1,29;"De 50 a 100 mil"
4107652;"PR";"Fazenda Rio Grande";42;2,31;"De 50 a 100 mil"
3515509;"SP";"Fernandópolis";13;1,45;"De 50 a 100 mil"
2203909;"PI";"Floriano";45;4,72;"De 50 a 100 mil"
3126109;"MG";"Formiga";14;1,47;"De 50 a 100 mil"
4108403;"PR";"Francisco Beltrão";17;1,26;"De 50 a 100 mil"
3127107;"MG";"Frutal";9;1,12;"De 50 a 100 mil"
4205902;"SC";"Gaspar";15;1,63;"De 50 a 100 mil"
2606200;"PE";"Goiana";207;14,12;"De 50 a 100 mil"
5208608;"GO";"Goianésia";13;1,3;"De 50 a 100 mil"
2104800;"MA";"Grajaú";362;22,81;"De 50 a 100 mil"
2304707;"CE";"Granja";214;15,85;"De 50 a 100 mil"
2606408;"PE";"Gravatá";129;8,82;"De 50 a 100 mil"
4309308;"RS";"Guaíba";48;2,61;"De 50 a 100 mil"
2911709;"BA";"Guanambi";76;5,25;"De 50 a 100 mil"
3301850;"RJ";"Guapimirim";38;3,68;"De 50 a 100 mil"
2506301;"PB";"Guarabira";79;7,96;"De 50 a 100 mil"
1709500;"TO";"Gurupi";31;2,15;"De 50 a 100 mil"
2305233;"CE";"Horizonte";76;6,46;"De 50 a 100 mil"
3519600;"SP";"Ibitinga";18;2,33;"De 50 a 100 mil"
3519709;"SP";"Ibiúna";42;3,07;"De 50 a 100 mil"
4207007;"SC";"Içara";15;1,52;"De 50 a 100 mil"
2305407;"CE";"Icó";365;27,12;"De 50 a 100 mil"
1503309;"PA";"Igarapé-Miri";348;23,92;"De 50 a 100 mil"
2305506;"CE";"Iguatu";146;9,23;"De 50 a 100 mil"
4310207;"RS";"Ijuí";17;1,36;"De 50 a 100 mil"
4207502;"SC";"Indaial";9;0,98;"De 50 a 100 mil"
2914000;"BA";"Ipirá";180;14,38;"De 50 a 100 mil"
1503457;"PA";"Ipixuna do Pará";270;16,65;"De 50 a 100 mil"
2607208;"PE";"Ipojuca";267;15,47;"De 50 a 100 mil"
4110706;"PR";"Irati";16;1,63;"De 50 a 100 mil"
2914604;"BA";"Irecê";90;6,59;"De 50 a 100 mil"
2802908;"SE";"Itabaiana";110;6,29;"De 50 a 100 mil"
2914703;"BA";"Itaberaba";153;11,93;"De 50 a 100 mil"
1301902;"AM";"Itacoatiara";332;14,27;"De 50 a 100 mil"
1503606;"PA";"Itaituba";209;8,73;"De 50 a 100 mil"
3132404;"MG";"Itajubá";30;2,13;"De 50 a 100 mil"
2915601;"BA";"Itamaraju";124;9,1;"De 50 a 100 mil"
3522109;"SP";"Itanhaém";49;2,98;"De 50 a 100 mil"
2105401;"MA";"Itapecuru Mirim";251;15,84;"De 50 a 100 mil"
3302205;"RJ";"Itaperuna";39;2,66;"De 50 a 100 mil"
2916401;"BA";"Itapetinga";127;10,17;"De 50 a 100 mil"
3522406;"SP";"Itapeva";37;2,13;"De 50 a 100 mil"
3522604;"SP";"Itapira";12;1,22;"De 50 a 100 mil"
3133808;"MG";"Itaúna";13;0,94;"De 50 a 100 mil"
3134202;"MG";"Ituiutaba";38;2,63;"De 50 a 100 mil"
5211503;"GO";"Itumbiara";22;1,56;"De 50 a 100 mil"
1503705;"PA";"Itupiranga";317;23,43;"De 50 a 100 mil"
3524303;"SP";"Jaboticabal";17;1,63;"De 50 a 100 mil"
2917508;"BA";"Jacobina";124;8,27;"De 50 a 100 mil"
1503804;"PA";"Jacundá";115;9,45;"De 50 a 100 mil"
2917607;"BA";"Jaguaquara";141;12,37;"De 50 a 100 mil"
3135100;"MG";"Janaúba";39;2,87;"De 50 a 100 mil"
3135209;"MG";"Januária";92;6,22;"De 50 a 100 mil"
3302270;"RJ";"Japeri";115;5,84;"De 50 a 100 mil"
1100114;"RO";"Jaru";42;4,03;"De 50 a 100 mil"
5211909;"GO";"Jataí";34;2,22;"De 50 a 100 mil"
3136207;"MG";"João Monlevade";5;0,41;"De 50 a 100 mil"
2803500;"SE";"Lagarto";177;8,89;"De 50 a 100 mil"
3137601;"MG";"Lagoa Santa";17;1,8;"De 50 a 100 mil"
4209409;"SC";"Laguna";22;2,48;"De 50 a 100 mil"
4311403;"RS";"Lajeado";19;1,89;"De 50 a 100 mil"
3138203;"MG";"Lavras";28;1,96;"De 50 a 100 mil"
3526704;"SP";"Leme";54;3,52;"De 50 a 100 mil"
3526803;"SP";"Lençóis Paulista";15;1,49;"De 50 a 100 mil"
3138401;"MG";"Leopoldina";17;2,2;"De 50 a 100 mil"
2608909;"PE";"Limoeiro";53;4,91;"De 50 a 100 mil"
2307601;"CE";"Limoeiro do Norte";58;6,02;"De 50 a 100 mil"
3527108;"SP";"Lins";28;2,68;"De 50 a 100 mil"
3527207;"SP";"Lorena";43;3,23;"De 50 a 100 mil"
2919553;"BA";"Luís Eduardo Magalhães";77;6,09;"De 50 a 100 mil"
2407104;"RN";"Macaíba";227;16,33;"De 50 a 100 mil"
4210100;"SC";"Mafra";13;1,38;"De 50 a 100 mil"
3528502;"SP";"Mairiporã";34;2,06;"De 50 a 100 mil"
1302504;"AM";"Manacapuru";312;13,14;"De 50 a 100 mil"
3139409;"MG";"Manhuaçu";20;1,32;"De 50 a 100 mil"
3140001;"MG";"Mariana";21;2,14;"De 50 a 100 mil"
3529302;"SP";"Matão";20;1,76;"De 50 a 100 mil"
1302900;"AM";"Maués";242;15,6;"De 50 a 100 mil"
5213103;"GO";"Mineiros";17;2,07;"De 50 a 100 mil"
3530300;"SP";"Mirassol";15;2,04;"De 50 a 100 mil"
3530508;"SP";"Mococa";34;3,22;"De 50 a 100 mil"
3530805;"SP";"Moji Mirim";31;2,45;"De 50 a 100 mil"
1504703;"PA";"Moju";490;26,89;"De 50 a 100 mil"
1504802;"PA";"Monte Alegre";189;13,54;"De 50 a 100 mil"
2921500;"BA";"Monte Santo";256;21,48;"De 50 a 100 mil"
4312401;"RS";"Montenegro";20;2,18;"De 50 a 100 mil"
2308708;"CE";"Morada Nova";138;11,57;"De 50 a 100 mil"
2609402;"PE";"Moreno";121;10,59;"De 50 a 100 mil"
4211306;"SC";"Navegantes";22;1,88;"De 50 a 100 mil"
3144805;"MG";"Nova Lima";18;1,39;"De 50 a 100 mil"
3533403;"SP";"Nova Odessa";16;2;"De 50 a 100 mil"
3145208;"MG";"Nova Serrana";16;1,3;"De 50 a 100 mil"
5215231;"GO";"Novo Gama";105;4,7;"De 50 a 100 mil"
1505064;"PA";"Novo Repartimento";329;19,84;"De 50 a 100 mil"
3533908;"SP";"Olímpia";9;1,32;"De 50 a 100 mil"
1505304;"PA";"Oriximiná";259;14,92;"De 50 a 100 mil"
2609907;"PE";"Ouricuri";396;25,45;"De 50 a 100 mil"
3146107;"MG";"Ouro Preto";21;1,64;"De 50 a 100 mil"
2309607;"CE";"Pacajus";120;8,97;"De 50 a 100 mil"
2309706;"CE";"Pacatuba";74;4,7;"De 50 a 100 mil"
2610004;"PE";"Palmares";159;12,38;"De 50 a 100 mil"
2706307;"AL";"Palmeira dos Índios";210;15,96;"De 50 a 100 mil"
3147105;"MG";"Pará de Minas";20;1,38;"De 50 a 100 mil"
3147006;"MG";"Paracatu";42;2,39;"De 50 a 100 mil"
1505502;"PA";"Paragominas";200;8,64;"De 50 a 100 mil"
4118402;"PR";"Paranavaí";32;2,54;"De 50 a 100 mil"
4314050;"RS";"Parobé";22;2,14;"De 50 a 100 mil"
4118501;"PR";"Pato Branco";13;1,03;"De 50 a 100 mil"
3148103;"MG";"Patrocínio";29;1,9;"De 50 a 100 mil"
2610608;"PE";"Paudalho";127;11,48;"De 50 a 100 mil"
3536505;"SP";"Paulínia";25;1,89;"De 50 a 100 mil"
3149309;"MG";"Pedro Leopoldo";32;3,13;"De 50 a 100 mil"
3537305;"SP";"Penápolis";15;1,78;"De 50 a 100 mil"
2706703;"AL";"Penedo";181;13,45;"De 50 a 100 mil"
3537602;"SP";"Peruíbe";43;3,8;"De 50 a 100 mil"
2610905;"PE";"Pesqueira";195;15,75;"De 50 a 100 mil"
2208007;"PI";"Picos";73;5,74;"De 50 a 100 mil"
3537800;"SP";"Piedade";15;1,59;"De 50 a 100 mil"
2108603;"MA";"Pinheiro";177;10,91;"De 50 a 100 mil"
3151206;"MG";"Pirapora";22;2,22;"De 50 a 100 mil"
4119509;"PR";"Piraquara";46;2,38;"De 50 a 100 mil"
3539301;"SP";"Pirassununga";27;2,48;"De 50 a 100 mil"
2208403;"PI";"Piripiri";125;9,88;"De 50 a 100 mil"
5217609;"GO";"Planaltina";129;6,59;"De 50 a 100 mil"
5006606;"MS";"Ponta Porã";48;3;"De 50 a 100 mil"
3152105;"MG";"Ponte Nova";9;1,02;"De 50 a 100 mil"
1505809;"PA";"Portel";673;39,04;"De 50 a 100 mil"
3540705;"SP";"Porto Ferreira";17;2,27;"De 50 a 100 mil"
5107040;"MT";"Primavera do Leste";10;1,04;"De 50 a 100 mil"
2311306;"CE";"Quixadá";231;14,91;"De 50 a 100 mil"
2311405;"CE";"Quixeramobim";110;8,44;"De 50 a 100 mil"
1506138;"PA";"Redenção";146;8,5;"De 50 a 100 mil"
3542602;"SP";"Registro";21;1,94;"De 50 a 100 mil"
3304300;"RJ";"Rio Bonito";24;2,22;"De 50 a 100 mil"
4214805;"SC";"Rio do Sul";12;1,24;"De 50 a 100 mil"
2707701;"AL";"Rio Largo";239;16,38;"De 50 a 100 mil"
4122404;"PR";"Rolândia";6;0,66;"De 50 a 100 mil"
1100288;"RO";"Rolim de Moura";33;3,44;"De 50 a 100 mil"
2311801;"CE";"Russas";80;5,82;"De 50 a 100 mil"
2612208;"PE";"Salgueiro";84;7,61;"De 50 a 100 mil"
2612505;"PE";"Santa Cruz do Capibaribe";139;7,86;"De 50 a 100 mil"
2109908;"MA";"Santa Inês";202;11,2;"De 50 a 100 mil"
3546801;"SP";"Santa Isabel";21;2,24;"De 50 a 100 mil"
1506500;"PA";"Santa Isabel do Pará";138;11,68;"De 50 a 100 mil"
2110005;"MA";"Santa Luzia";455;22,5;"De 50 a 100 mil"
4317202;"RS";"Santa Rosa";16;1,5;"De 50 a 100 mil"
1506708;"PA";"Santana do Araguaia";146;9,79;"De 50 a 100 mil"
